tweet,sentiment
siento como si estuviera jugando en barranquilla ese estadio esta amarillitooooooo vamos mi selección,POSITIVE
buenos dias queridas del mundo entero sean todas bienvenidas a nuestra gran celebración empecemooos,POSITIVE
con la fiebre del mundial hasta en las uñas apoyo incondicional a mi,POSITIVE
a esta hora & diaz1 presentación en el centro cultural de riohacha,NEUTRAL
hoy en su cumpleaños felicitamos con mucho amor y cariño a la sra madre de nuestro dios la bendiga siempre,POSITIVE
muy floja la inauguración llega a perder brasil hoy y se arma la 3 guerra mundial,NEGATIVE
ya no me interesas pero me importas,NEGATIVE
10 razones para ser feliz conocerte enamorarte comprenderte valorarte respetarte y consentirte extrañarte y pensarte serte fiel y tenerte,POSITIVE
felicito a pekerman al parecer es el único jefe en colombia que no trabaja basado en palancas,MIXED
en 13 días cumple lo mejor en mi vida te amo,POSITIVE
la guajira decidió y demostró su respaldo senad,NEUTRAL
sentido agradecimiento a esos 105 mil guajiros que confiaron en este proyecto llamo a la unidad de los sectores políticos,POSITIVE
en la guajira estamos haciendo la renovación política con gente emprendedora como,NEUTRAL
sinceras felicitaciones a la col exitosas elecciones las celebradas hoy en la guajira se sobraron!,POSITIVE
acaba de ganar josé maría ballesteros en con 103 000 votos,NEUTRAL
que los sentimientos no se atranquen por un tal orgullo que tengas si es tuyo estara para siempre,POSITIVE
el hombre no se conoce por lo que tiene si no por lo que daaa,NEGATIVE
hacen 5 años experimentamos las mejores sensaciones q una novela nos pued producir con gracias,POSITIVE
en pocos minutos abrirán las mesas de votación salgamos a votar temprano recuerden que no se puede portar ningún tipo de publicidad,NEGATIVE
siempre compartiendo con amigos y fans by via instagram gracias,POSITIVE
clave q nos ayuden a ser ojos vigilantes de este proceso electoral el riesgo de fraude debemos prevenirlo conjuntamente,MIXED
con el hashtag cuéntame las razones por las que acompañarás este proyecto mañana 1º de junio,NEUTRAL
pueblo guajiro mañana es tu oportunidad de cambiar las cosas vota por,NEUTRAL
confirmado desd punta espada hasta la jagua y d paraguachon hasta palomino ya decidimos chemita gobernador pueblo y dios,NEUTRAL
: aqui tienes una razón mas para no votar por santos creo?,NEUTRAL
a mi no me importa coje carretera pa verte no me importa cuanto me demore viajando pa verte!!! discaso,NEGATIVE
pueblo guajiro no te dejes engañar otra ves llevando al departamento al abismo piensa tu voto sigue el camino,NEGATIVE
ya en riohacha en centro comercial suchiimma chichosotoa deymer patino,NEUTRAL
los votos de la miseria van en los carros de la muerte no mas corrupción ni mas robo acción humanitaria urgente alta y media guajira,NEGATIVE
acción humanitaria urgente en la alta y media guajira niños muriendo de hambre y sed,NEGATIVE
2) porque cuando me desempeñé como secretario de gobierno mi cartera se caracterizó por entregar resultados,NEUTRAL
1) porque soy un candidato limpio sin tachas que habla con franqueza y honestidad,NEGATIVE
nuestro seguidor 000 pide tres razones para darme su voto de opinión las daré a continuación,NEUTRAL
en el meme de las estrellas de las telenovelas! vía,NEUTRAL
los seguidores en twitter de son de carne y hueso no pertenecen a un paquete comprado en la red ese es otro fraude,NEGATIVE
mis saludos para la la que siempre esta ahí sin perderse nada en el vallenato un abrazo y bendiciones,POSITIVE
la envidia es señal de admiracion quien te envidia quiere ser como tu,POSITIVE
no me queda duda bogotá es uribista! riohacha tambien,NEUTRAL
valora a las personas cuando las tengas no cuando las pierdas,NEUTRAL
los obreros guajiros marchamos exigiendo respeto a nuestro derechos y contra las nefastas políticas de estado,NEGATIVE
los pensionados obreros del cerrejon marcharon el primero de mayo en conmemoración del día internacional del trabajo,NEUTRAL
la lucha no termina la lucha continúa por una sociedad justa y sólo lo logramos con unidad y organización,NEUTRAL
por la lucha frontal contra el hambre y la desnutrición infantil,NEUTRAL
los docentes de la unilaguajira están en cese de actividades hasta que la gobernación del dpto cumpla con lo pactado ayer en el acuerdo,NEUTRAL
artistas votan por la paz: piensa tu voto vota por la paz,NEUTRAL
vestida de wayuu la viceministra en tic habla de nuevas inversiones en tic para riohacha,NEUTRAL
penaloza7 excelente mi hermano vamos con toda por que,POSITIVE
a ti se te va a hacer difícil olvidarte de mi,MIXED
el congreso congratula al rector por su gestión en la academia y proyección social,POSITIVE
hoy reunión en el comando frente al liceo padilla 7:30pm capitulo riohacha,NEUTRAL
el actual rey esta listo para competir y ser el del 2014,NEUTRAL
apoyando a actual rey y próximo del,NEUTRAL
llegando y trabajando por la paz reunion con los jóvenes de la universidad de la guajira,NEUTRAL
hijo adoptivo de villanueva el rector seguimos avanzado en academia y proyección social,NEUTRAL
confirmado: lanzamiento de lo nuevo de el proximo 2 de mayo,NEUTRAL
mañana gran lanzamiento de más de 8 agrupaciones en tarima te esperamos desde las 3p m en el campus,POSITIVE
el proximo 14 de octubre conoceremos a quentin personaje q interpreta william levy en ii estreno en el cine con la pelicula,NEUTRAL
santa marta y algarrobo magdalena vibraron con &,MIXED
y estos son los detalles que a mi me matan por eso nunca la dejo y no pienso dejarla jamás,NEGATIVE
en este momento nuestro rey acordeonero 2014 en vivo en,NEUTRAL
la incompetencia institucional y la desidia de nuestros gobernantes es evidente cada día la guajira esta olvidada,NEGATIVE
otro bloqueo más en las carreteras de nuestro departamento a la altura de la arena reclamando servicios públicos,NEGATIVE
estamos proyectando plan de trabajo y generando propuestas para estructurar su participación en la organización,NEUTRAL
“ adb: que cuando uno más mal se siente es que le dan ganas de escuchar esas canciones corta venas que lo destruyen má ” upaje,NEGATIVE
en la vida no hay que dar explicaciones al fin la gente entiende lo que quiere entender y lo que le conviene buen día para todos,POSITIVE
colombia y de los niños muertos en la guajira por desnutrición no dicen nada,NEGATIVE
me la juego por la paz por eso,POSITIVE
todos a seguir la mama de las emisoras en la guajira con &,NEGATIVE
amistades ya estoy en riohacha así q acepto invitaciones,POSITIVE
ayer estuvo de cumpleaños la hermosa y encantadora bendiciones preciosa y mil felicidades por siempre !,POSITIVE
como la osita soy peque! jaja! ️,MIXED
este día fue bello dykhoff,NEUTRAL
gerardogp: a mi las planas me gusta hacerla con lápizero pa que no se borren !!,POSITIVE
el conquistador por toda colombia &,NEUTRAL
que la felicidad nunca deje de reinar en la vida de nuestro concejal amigo el hombre de estancoen315,POSITIVE
ahí esta la mermelada las regalías en el atlántico quedan las obras y en la guajira los estragos de la minería,NEGATIVE
la guajira requiere un plan integral interinstitucional para disminuir efectos del cambio climático la sequía y el intenso verano continúan,NEUTRAL
no subestimes ni hagas acepción de personas no tienes idea de quién es el que respalda a esa persona,NEUTRAL
afiche oficial de el ganador del participante del festival vallenato categoria juvenil,NEUTRAL
sonando de & en,NEUTRAL
sorprendida aquí en riohacha hay hasta afiches u nombres pintados en la pared apoyando a,NEUTRAL
respaldo incondicional al dr wilmer gonzalez candidato a la gobernación de la guajira en elecciones,NEUTRAL
en el 1 lugar en las 20 latinas la canción más importante de semana,NEUTRAL
zivic cada vez mejor excelente producción,POSITIVE
firma de autógrafos en c c suchimma,NEUTRAL
si es la primera dama de barranquilla,NEUTRAL
la guajira ha padecido el cambio climático desde su existencia si es que a ese motivo se atribuye la escasez de agua soluciones de fondo!,NEUTRAL
delicioso clima y muy buena compañía cultural riohacha,POSITIVE
el trabajo en equipo y colommbia es la mejor fortaleza para la educacion con calidad,POSITIVE
riohacha!,POSITIVE
llegando a riohacha con tu grupo favorito mami,POSITIVE
hoy & 8a haciendo lanzamiento de en el,NEUTRAL
hoy no se pierdan la transmisión del por 9:00 pm 4 finalistas por 3 categorías mas de 150 millones en premios,NEUTRAL
es q pases la prueba escrita :),POSITIVE
hoy disfruta de la gran final del concurso francisco el hombre 2014 y de esta nómina de artistas portate bien primo!,POSITIVE
diaz el artista con mayor proyección del folclor en el,NEUTRAL
vuelve y juega riohacha no han dejado terminar la segunda gala enfrentamientos entre los desadaptados y la policía,NEUTRAL
ayyy dame dame dame un beso tu dices noo nooo señor♪★★,NEUTRAL
en deymer patino rodriguez de riohacha,NEUTRAL
en este momento y hasta las 10:00 p m al aire en dieecto por telecaribe parranda valenata desde riohacha,NEGATIVE
futbol voleibol y boxeo en las playas de riohacha en el marco del vi festival francisco el hombe ceballos,NEUTRAL
me encanta alegrar corazones ️ gracias por todo riohacha!,POSITIVE
sequias en choco y casanare desastre ambiental que se evidencia el dia int del agua! otro desastre producto del modelo economico minero!,NEGATIVE
ya una vez fue indultado si gustavo petro urrego se vuelve a alzar en armas contra el pueblo cárcel para él no merece menos!,NEGATIVE
gracias mis hermosas tendré cuidado,POSITIVE
y lo que mas da miedo es que pecar es sabroso pero estamos con jesucristo por delante !!,NEGATIVE
solo dios sabe lo que yo necesito en estos momentos,NEUTRAL
sfdc no tuvo que esperar que elcacique muriera para hacerle homenaje no como otros por ahi,NEUTRAL
&,NEUTRAL
el lobo será siempre el malo si sólo escuchamos a caperucita,NEGATIVE
nada más peligroso que una mujer con información incompleta sacando sus propias conclusiones,MIXED
: lo mejor de hoy fue la clase de filosofia,POSITIVE
tal vez me equivoque y te pido perdón,NEGATIVE
gran homenaje al de &,POSITIVE
[video] cantando junto al maestro y el cocha molina,NEUTRAL
gente miaaa carajooo,NEUTRAL
algún comunicador en montería que se le mida a narrar el domingo?,NEUTRAL
pueden reportar sintonia con el ht y seremos tt,NEUTRAL
tu crees escuchar todos los dias a tu transportador y que dios te lo quite no es justo ya me haces falta,NEGATIVE
te luciste como nunca bello finca villa elina,POSITIVE
tambn hicieron presencia este 2 de feb mis hermanitos & apoyandolos de,NEUTRAL
dejarle el proyecto eólico a los alemanes solos no dejaria gran cosa en la región seria un gran error,NEGATIVE
si la guajira se asocia al proyecto alemán de energía eólica recibirla su parte en electricidad puede darla muy barata a su poblacion,NEGATIVE
por cierto en uribia una empresa alemana tiene un proyecto de generar 400 megas con molinos de viento la region debe ser socia propongo yo,NEUTRAL
felicito a la familia avila carvajalino por ese bello aporte al turismo guajiro taroa,POSITIVE
ahora a cartagena para cubrir esp ),NEUTRAL
cada vez que viajo a otro lugar maravilloso de mi colombia pruebo algo nuevo esta vez: arepitas de chichiguara,NEUTRAL
apoyo total para suarez & burgos de parte de los com,POSITIVE
hay actos q dan a pensar muchas cosas,NEGATIVE
aprendí a no querer tanto y a querer mejor,MIXED
“ quilla es quillaaaaaaa!!!!!” y lo demás es loma!,POSITIVE
uno no se vuelvo a meter a la boca el chicle que dejo caer y piso!,NEGATIVE
aún no alcanzo a comprender el amor de los padres a los hijos algo sobre natural,MIXED
tu sonrisa tu sonrisa es lo mas lindo de este mundo y tus ojos por la noche se ven como dos lucero,POSITIVE
[foto] éxito total en anoche & 8a,POSITIVE
que tu amor me gobierna,POSITIVE
el afiche promocional oficial del 47 festival vallenato homenaje a diomedes díaz,NEUTRAL
el que se enamora es el que siente,POSITIVE
siiilo espero con ansiaaas,POSITIVE
le queda bello a la señora piraquive y las que dicen llamarse pastoras ojo con las doctrinas que enseñan,POSITIVE
literalmente estoy que lo matooooo y yo te quiero y te extraño<33,MIXED
al aire en de y estrenando look falta la peinada,NEGATIVE
iba a dar mi donación a la iglesia pero le falta un ojo jajajaj,NEGATIVE
quien lo creyera jajajajja ahora esta apurada la ñeña,POSITIVE
no hago más esfuerzo,POSITIVE
mi corazón es noble pero medio la cagan y se vuelve una caspa,MIXED
placer de la vida,POSITIVE
soy del 90 % de las personas que ya no quiere ver nuevamente escobar el patrón del mal por,NEGATIVE
por aquí tu reina gracias por tus llamadas inesperadas son las mejores esas cantadas que me das no sabes lo feliz que me haces:'),POSITIVE
la mejor forma de librarse de la tentación es caer en ella,NEUTRAL
cuando ya no puedan con las armas de farc esta no les va servir mucho!,NEGATIVE
esto me llena de alegría omg!! jelena is back :'),POSITIVE
por lo menos ya hay dos presidentes colombianos que lo veneran: el farcsanto y el maburro,NEGATIVE
1:11 para eso deseos de mi corazón,POSITIVE
te queremos loloww te queremoos!!!,POSITIVE
dios al q siembra le da en abundancia,POSITIVE
los obstáculos no significan nada cuando lo que quieres alcanzar significa todo,NEUTRAL
aunque estés lejos yo te llevaré como una marca en mi piel love baby pensamientos tuyos y mios,POSITIVE
y los que faltan mi amor y los que faltan te amo y mejor no pudo comenzar teniendo al lado mio lo mas hermoso del universo,POSITIVE
en ese momento cuando tu corazón estas satisfecho q lo único q puedes hacer es suspirar,MIXED
jimenez sueltalo ps pa escucharlo,NEGATIVE
riohacha se convirtió en una ciudad más segura en el 2013 esto wa un chiste de muy mal gusto,NEGATIVE
porque mi felicidad tiene nombre y apellido y una sonrisa q enamora,POSITIVE
ahora algunos cantantes de reggaeton quieren cantar champeta después que hablaban mal del genero payasos,NEGATIVE
feliz año mi amor,POSITIVE
gracias por el reconocimiento del esfuerzo dedicación y amor por mi trabajo salen los frutos !! gracias mi emisora,POSITIVE
puerca tu,NEGATIVE
mojon de mago,NEUTRAL
les deseo un feliz año nuevo a mi familia amigos y a mi otra familia q se viste d rojo mis compañeros d trabajo,POSITIVE
la herida sana pero ya no es lo mismo,MIXED
solo dios sabe de quien sera este corazoncito su tiempo es perfecto,POSITIVE
pero ya te lo voy a mostrar jajajahaha,POSITIVE
fiesta privada en ríohacha,NEUTRAL
osea que con esos que te empiezan a seguir luego al rato no que con ellos coordinen!!,MIXED
para el hombre que tuvo una buena madre todas las mujeres son sagradas johan paul richter,POSITIVE
por que le cogí un gran cariño a tu vidaaa,POSITIVE
que siga la gira jajaj,POSITIVE
me hace falta barranquilla con todo y sus trancones,MIXED
se viste riohacha de naranja,NEUTRAL
feliz cumpleaños que cumplas muchos más bendiciones tq,POSITIVE
ve y que sera de mis tijeras que ya me tienen en el olvido,NEGATIVE
marica estoy de un sentimentalismos y una depresión que ni les cuento,NEGATIVE
en maicao estare actuando à las 11pm en el club amaluq no te lo pierdas despues estare en el cierre del festival de la pajara en riohacha,POSITIVE
si usted tiene a alguien que lo busca a pesar de todo quiéralo y cuídelo mucho porque quedan pocos,MIXED
amiguitos de mi dios me los bendiga enormemente y cumplan muchos mas! los quiero muah mejia12,POSITIVE
a mi hermano con quien no puedo ahorrarme elogios feliz cumpleaños con todo el cariño de estos 20 años de amistad,POSITIVE
para pruebas de amor se hicieron las distancias,POSITIVE
leccion para muchos,POSITIVE
esa emocionada de mi padre cuando escuche el cobarde de mi pueblo en a voz de me dará una alegría inmensa!!,POSITIVE
por fin en casita,NEUTRAL
hay pase 10 nojoda que felicidad ve,POSITIVE
ya nos queremos ya nos amamos viva el amor,POSITIVE
queridas compañeras hoy inicia una satisfactoria jornada para hasta el 1 de diciembre!,POSITIVE
hoy inicia el maximo evento ferial del dpto se toma el audiorio almirante padilla con innovación y emprendimiento,NEUTRAL
en las noches siempre me desvelo cuando sueño q todo es tan bello pero es mentira son sueños,MIXED
cuando el plato tiene dueño a todo el mundo le da hambre,NEGATIVE
las conversaciones con mis amigas son únicas no puedo con tanto jajajajajaja,NEUTRAL
ahora solo puedo decir que te quiero te adoro y te extraño y vives en mi en todo momento,POSITIVE
muchos exitos y bendiciones a en esa prueba que esta haciendo un beso,POSITIVE
el que no quiere hacer nada siempre encuentra una excusa,MIXED
escucha “lo siento” desde pc: desde móviles:,NEUTRAL
riohacha preparatee porque viene el pase bethoveentiando,MIXED
feliz inicio de semana bendiciones,POSITIVE
te espero sentado en la esquina de siempre mas arreglado ni que fuera viernes sin ninguna cita hecha previamente,NEGATIVE
feliz día del músico,POSITIVE
gracias a dios excelente presentacion con y en maracaibo venezuela,POSITIVE
soul sabía que algún día tenías que admitirlo,POSITIVE
la tierra es ancha para los seres pacíficos pero se torna estrecha para quienes persisten en la violencia,NEGATIVE
300 000 millones es la alarmante cifra que ha generado la caída de la producción de carbón se descarrila la locomotora minera ??,NEUTRAL
si estamos lejos nunca dejes de quererme recuerda siempre que eres dueña de mis días,POSITIVE
jajajaja mucho descaro,NEGATIVE
a donde estabas cariñito mio xq razón nunca nos encontramos? a donde estabas que yo andaba herido buscando una mano pa' ser curado,NEGATIVE
si usted se la pasa dandole consejos a sus amigas y su vida es un desastre usted es yo,NEGATIVE
ya llega diciembre con su alegria y en revista sendas buscamos complacerte con su última revista del año escribenos y sugierenos temas,POSITIVE
dios si mi boca no puede decirte lo mucho que te ama que mi corazón te lo repita cada vez que palpite,MIXED
las adoro mis indias,POSITIVE
mendozam feliz cumpleaños gor que dios te bendiga y te guarde tq,POSITIVE
siempre que peleamos extraño hasta tu mal genio,NEGATIVE
lo mejor de la tv,POSITIVE
si entendiéramos la pasión y el deseo que dios tiene por visitar la congregación no faltáramos a la iglesia!!,POSITIVE
la envidia es una enfermedad curate pronto envidiosa,NEGATIVE
sigo apoyando a iris con mis votos para q sea finalista,NEUTRAL
y ceballos alcalde de riohacha celedón de tránsito por la guajira a venezuela,NEUTRAL
seguramente si conociere cosas q aún no conozco te seguiré amando,POSITIVE
jajajajjjaa durazaaa yooo?? veaaaa llega a la casa enyelitooooo,NEUTRAL
al aire y en la emisora del primer lugar,NEUTRAL
cabo de la vela,NEUTRAL
que emocion ver ese 5 0 colombia argentina que orgullo da todavia verlo,POSITIVE
no tomes decisiones cuando estés molesto y no prometas nada cuando estés feliz,POSITIVE
sencillamente emocionante ver los originales personajes de narrando sus vivencias con la seleccion espectacular,POSITIVE
dzf hay lo se lo se me alagan grr que bellas ♡,POSITIVE
todos los dias en youtube video diaries de one direction,NEUTRAL
crecer es comprender que hay momentos en la vida en los cuales el silencio es la mejor respuesta,POSITIVE
feliz cumpleaños a un amigo incondicional el líder del dios te guarde papaaaaa,POSITIVE
pase lo que pase siempre solo tendremos dos opciones que sea un buen recuerdo o que sea una gran lección !feliz noche amigos twitteros!,POSITIVE
quien te conocimos te recordaremos como un pelao sencillo y buena gente siempre tr,POSITIVE
uno tratando todo lo posible de hacer las cosas bn y mira lo q sucede se parten los pistones,MIXED
hondura nigeria y portugal esos me salieron jeje,MIXED
buen inicio del dia :d genial dios los bendiga,POSITIVE
amistad es aguantarse a tus amigas cuando estan enamoradas,POSITIVE
no quiero volver al colegio no quiero,NEGATIVE
lo que de corazón se siente de corazón se hace,NEGATIVE
así como cuando uno está desmotivado de la desmotivación de la desmotivadera,NEGATIVE
entiende que aunque pido qué te vayas no quiero perderte,NEUTRAL
joc orlando todo un exito trama'o x pin,NEUTRAL
joc como se quieren los hermanos dios bendiga esta union siempre,POSITIVE
que bonito se siente cuando tu novia* * se alegre cuando sacas un nuevo elemento de gynnasia que tenias en practica meses* * eso esamor,POSITIVE
en la gloria guajira,NEUTRAL
rey aficionado 2013 delay magdaniel con,NEUTRAL
la oportunidad para el rey aficionado delay magdaniel,NEUTRAL
uno que me haga reir como no pido más nada,NEGATIVE
el permiso esta canción relata la historia de un joven enamorado que debe eludir obstáculos propuestos por los familiares jhosep,NEUTRAL
tu piensa que te amo pero en realidad te amo mas de lo que piensa,POSITIVE
los invito a ver todas las imagenes de artesanias wayuu en la guajira,NEUTRAL
pachoacostar monosaad estereo,NEUTRAL
preparate riohacha llega el sabor de + este sábado 14 de sep en la circunvalar gratis como te gusta,NEUTRAL
ahora si vamos con todo a conquistar los triunfos que el dueño de la vida nos tiene preparado para hoy feliz día y a triunfar se dijo !,POSITIVE
los 1278 merecemos respeto,POSITIVE
si saltas yo salto si sonries yo sonrio si tu lloras yo le parto la cara a quien te hizo llorar,MIXED
amigaaaaa tiene muchos motivos!!! el primero sus hijos!! un abrazote tqm,POSITIVE
me deslumbra tu mirada me fascina como hablas me derrite tu sonrisa,POSITIVE
c98 hoy en tu dia te deseo lo mejor dios te bendiga hoy y siempre feliz cumple y disfruta el doble te quiero mucho,POSITIVE
espérame por allá vía tw muak,NEUTRAL
bonita brisa en esta playa a esta hora :),POSITIVE
nuestros campesinos que trabajan de sol a sol para que tengamos en nuestras mesas alimentos que no atentan con nuestra salud,NEUTRAL
en riohacha foro de etica enpresarial de bavaria miercóles 11 septiembre,NEUTRAL
viajando por con de a,NEUTRAL
esto hace parte del paraiso playa bar,NEUTRAL
pregunate a efra x x aunq la cosa fue en juego y me tomo capture :c nena el me esta estorcionando jajajajajajaja,NEGATIVE
este cara a cara me ha dado risa jajaja iris habla de humildad y es la mas prepotente,POSITIVE
ya la yina esta sacando las uñas,NEGATIVE
para todos los seguidores de & este domingo 18 confirmado la guajira,NEUTRAL
yo también tengo seguidoras esta foto es para ellas jajaja,POSITIVE
denme razón de la gargola estéreo jajaja,MIXED
dice eectricaribe que por fuerte vendaval en riohacha la ciudad estuvo sin energía varias horas no se donde se presentó ese vendaval,NEGATIVE
los vietnamitas rescatados quieren volver a la selva y con toda razon la jungla debe ser el paraiso,NEUTRAL
los pecados de eva,NEUTRAL
tibia para que no le duela el estómago es rica en vitamina c ademas,MIXED
pamela lloreda epaaleee hoi un buen dia : ),POSITIVE
día 1 madrigal de las cumbres la travesía comenzó,NEUTRAL
no olviden que la grandeza de una mujer se hace visible cuando pudiendo herir a quienes la atacan ella escoge callar!,NEGATIVE
colombia no pongamos eso en duda así va a ser perocolombia cobra las traiciones y él se dará cuenta d eso,NEGATIVE
listo comienza el gran concierto río hacha me espera,NEUTRAL
me recibieron en guajira con parranda vallenato que linda la gente de rioacha así llegara tarde la fiesta empieza!,POSITIVE
la inversión extranjera basada en la explotación de recursos naturales genera un burbuja de crecimiento económico!,NEUTRAL
disfrutando la tarde en en riohacha,POSITIVE
los invito a disfrutar de en riohacha el mejor sitio para rumbear,POSITIVE
a sí se fuletea sobrino hijo de tigre sale pintao,NEGATIVE
por si me stalkeas: amo nuestras trasnochadas,POSITIVE
porque está defendiendo los intereses que tiene en las zrc y no le conviene que intervengan!,MIXED
tiempo al tiempo todo llega en su momento ni antes ni después todo llega cuando tiene que llegar,NEUTRAL
para los golosos,NEUTRAL
definitivamente que vivan las mujeres!!!,POSITIVE
hoy si salgo a enamorar gente,POSITIVE
en con hoy a desde las 7 en la kz cosita,MIXED
tercer día de taller cierre de estos tres días: enriquecedora discutida reflexiva seguimos al pie cierto?claro,NEUTRAL
mis mejores deseos para la mejor de las mujeres !! te mando un abrazototote pasala rico,POSITIVE
del sol,NEUTRAL
se empieza a ver desde ya el apoyo de todos los medios de comunicación mañana lanzamiento a nivel mundial,NEUTRAL
feliz cumple para mi tweetero favorico mendoza dios te bendiga,POSITIVE
posada: el mayor milagro de la virgen maría ha sido el de su himenoplastia \\practica que heredaron sus paisanas árabes\\,POSITIVE
ay olvidemos el mundo que alla afuera pase lo que pase para el mundo un absurdo pa nosotros un dulce disparate■■■,MIXED
moriii jajajajaaja,MIXED
donde andará salomón hakaa charles wars y cheflow disktec jajajajajajaja tús amigos dame razón de esos muchachos,NEUTRAL
las adoro ) morenaxamuahhh! gracias,POSITIVE
ríe ama olvida y perdona hoy te lo dice un amigo mañana te lo dirá la vida,POSITIVE
info de norte sopla ciclón,NEUTRAL
recopilación de la historia de nuestros escudos gracias a,POSITIVE
y culpa de quien? culpa de los dos! por andar queriendo jugar al amor,NEGATIVE
ojo con esos links vamos a comprarlo original apoyemos a los artistas no riegen los links,NEGATIVE
que todos los colegios salgan a vacaciones esta semana y tu salgas la otra normall✗,NEGATIVE
posiciones dios mio gracias yo empezaré como el pibe a buscar los pasajes,POSITIVE
excelente dia gana mi seleccion colombia y silvestre saca el c'd,POSITIVE
cierras las puertas que tienes detrás y abre las puertas hacia el futuro nunca sera tarde para buscar un mundo mejor,POSITIVE
ex arre kerida cuando vienes??? tngo cositas ke contarte p d : ke t coloke este tw no kiere decir ke aun t kiero,NEGATIVE
apoyando la seleccion colombia,NEUTRAL
gran concentracion por la liberacion de los españoles secuestrados jueves 13 de junio 10:a m plaza almirante padilla,NEGATIVE
jajajajja uno queriendo estudiar y el y no me dejaannn *veo estadistica perdida* jajajajajaja,NEUTRAL
mejor observo veo como actúa analizo y callo! nadie planea un asesinato en voz alta!!,NEGATIVE
quédate con la persona que ignore a todos por ti,NEGATIVE
y cuál será esa foto del peligro,NEGATIVE
igual que usted y salude bb<3,POSITIVE
jajajajajajaja mas amor :d mamasita,POSITIVE
quiero regalar te el sol y el mar pa ve si me entregas un poco de amor por q amor como el mio no vas a encontrar,POSITIVE
inicia el 2 tiempo en el federico serrano soto,NEUTRAL
sigan a la buena programación del vallenato guajiro esta campaña va lejos compadre leo,POSITIVE
diosito guia mis pasos proyectos sueños y deseos solo tu conoces mis ideales que se convertirán en realidad por tu intersección :),POSITIVE
no puedo creer que un hombre tenga mas lengua y chismosee que un marica y se cree machitoo el nene,NEGATIVE
buenos dias a todos!! bendiciones asi tengamos tanto tiempo sin hablar seguimos siendo tus amigos att: y tavo p,POSITIVE
ver que una abuela luche con jovenes hasta acabar una fiesta no tiene precio,POSITIVE
mi amor hacia ti si es verdadero,POSITIVE
cierto pero tu amigo juanma no te olvida afortunadamente reconoce tu aporte,POSITIVE
domingo 5 de mayo de 2013 vs a las 3:30 p m estadio federico serrano soto acompáñanos necesitamos de ti,NEUTRAL
en directo 1 por telecaribe y por el canal institucional recibiendo al presidente santos en riohacha,NEUTRAL
y en la guajira mi representante agradecidos con ud por conseguir obras de impacto en bien del departamento que tanto lo necesita,POSITIVE
es que en la canción demuestra de que esta hecho su acordeón y mi compadre quien es el mejor,POSITIVE
y que ese libró se llame: aquí murió un amor,NEGATIVE
no quiero juzgar a nadie y ojalá las investigaciones den 1resultado pronto y certero xro a esto d ricardo calderón me huele a show mediático,NEGATIVE
p solo falta la maria namen de lucho para completar la maleta gracias por la ayuda¡,POSITIVE
pegadita a tu corazón!!!!!,MIXED
gustavo gutierrez canta en valledupar cuando sale el sol nada compara su encanto solo tu mira ♬,POSITIVE
comunicado para mis tweeteros: mis mensajes son exclusivos para mis seguidores! comunicado para los chismosos: busquen oficio compren vida!,NEUTRAL
llego la mejor hora en la web todos los éxitos del por,POSITIVE
daza nombe tu eres otro caso hijo,NEGATIVE
feliz cumpleaños mi amiga hermosa la linda dios te bendiga y te regale muchos años más t q m,POSITIVE
promocionando en rumba estéreo kevas2010 pichusobarros,NEUTRAL
y como buen parrandero a veces le jalo al canto hahaha,POSITIVE
el cabo de la vela no es lejos es lejísimossssss !!,POSITIVE
después de un año de ausencia volvemos hermano jaja,NEUTRAL
asi como cuando uno se levanta con una cancion que no puede dejar de cantar la mia ligado a tus besos de,POSITIVE
el que repite amores repite errores y yo no voy con eso,MIXED
esto se llama exceso de poder como para no decirlo de otra forma,NEGATIVE
no trates como louis vuitton a quien te trata como la bershka jajajjaja que tal esa morsh :),POSITIVE
en la lucha por educación gratuita de calidad que viva la,NEGATIVE
y hasta que llegamos jaja tavogarciat riohacha,NEUTRAL
se empata el encuentro vs fc,NEUTRAL
cuarta fecha postobon miércoles 20 de marzo estadio federico serrano soto de riohacha 3:30 p m,NEUTRAL
solo para las coyas jajajajaj mis mas sinceras disculpas a las que se sintieron ofendidas por el tw,NEGATIVE
mañana seguimos capacitación policía y en la tarde reunión comisión local experiencia importante para esta región autoridades atentas,MIXED
en el canal de la costa riohacha,NEUTRAL
espero que les guste con mucho amor!!!,POSITIVE
un afectuoso abrazo a todos nuestros egresados de un estamento importante para el desarrollo económico y social,POSITIVE
silvestre dangond canta su nueva producción en valledupar,NEUTRAL
hay q tener conformidad x que la vida comienza es mañana,NEUTRAL
que éxito este conversatorio sobre el estatuto de ciudadanía juvenil con y,NEUTRAL
en nombre de la organización musical d&d & feliz dia para todas las mujeres,POSITIVE
feliz dia de la mujer dios las guarde,POSITIVE
las quiero 97oate gcastro dearmas8 ramirez,NEUTRAL
hoy en de nuestra modelo invitada,NEUTRAL
mi hermosa amiga,POSITIVE
hoy en de nuestra modelo invitada pendientes a nuestra twitcam con,NEUTRAL
vergel jajaja buena por esa,POSITIVE
excelente canción para mi la mejor grabada en los últimos años,POSITIVE
sus letras son únicas maestro el sentimiento con que la plasma siga componiendo así para hacer mas grande nuestro floclor,POSITIVE
ely ya mi sobrino salio de peligro gracias por unirte a la cadena de oracion para que esto se hiciera posible te amo,POSITIVE
siempre rock,POSITIVE
