id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1232831577933131776,1232831577933131776,1582764927000,2020-02-26,19:55:27,-05,874484347,juandaniel1009,Atl. JUNIOR ♥,"Riohacha, La Guajira","268 Kilómetros para venir a verla, Barranquilla - Riohacha, ojalá y valga la pena 🙏 
Te quiero mucho mi amorcito 💞 pic.twitter.com/sNzl3ykybL",[],[],"['https://pbs.twimg.com/media/ERvlv1yWsAIkjvN.jpg', 'https://pbs.twimg.com/media/ERvlw79WAAEm3ge.jpg', 'https://pbs.twimg.com/media/ERvlxbQX0AA2ngc.jpg', 'https://pbs.twimg.com/media/ERvlyEAXkAIQ-gw.jpg']",1,2,11,[],[],https://twitter.com/juandaniel1009/status/1232831577933131776,False,,0,,"11.53,-72.91,3.7460149389235116km",,,,,"[{'user_id': '874484347', 'username': 'juandaniel1009'}]",,,,
1232362783376801795,1232362783376801795,1582653158000,2020-02-25,12:52:38,-05,1319219294,elianaescuderop,ElianaEP💫,Hotel Taroa,El sol es mágico ☀️🌊 pic.twitter.com/KE54kuHZ05,[],[],"['https://pbs.twimg.com/media/ERo7aF6X0AAY4N2.jpg', 'https://pbs.twimg.com/media/ERo7aF6XkAU5KT4.jpg']",2,0,22,[],[],https://twitter.com/ElianaEscuderoP/status/1232362783376801795,False,,0,,"11.53,-72.91,3.7460149389235116km",,,,,"[{'user_id': '1319219294', 'username': 'ElianaEscuderoP'}]",,,,
1230270835887308802,1230270835887308802,1582154399000,2020-02-19,18:19:59,-05,2683993523,etorrealba24,Ernesto Torrealba,SENA Centro Industrial y de Energias Alternativas sede comercio,Mesa de trabajo entre #SENA y #Cerrejón . Acercándonos para conocer el detalle de la convocatoria de formación Especializada para empresas. Opción para seguir Garantizando la mejor formación de nuestros empleados y una transferencia de conocimiento al @SenaGuajira #Etorrealba24 pic.twitter.com/2GEU67KSis,['senaguajira'],[],"['https://pbs.twimg.com/media/ERLMzAAX0AAUkZ3.jpg', 'https://pbs.twimg.com/media/ERLMzAIXsAA-Vna.jpg']",1,11,21,"['#sena', '#cerrejón', '#etorrealba24']",[],https://twitter.com/etorrealba24/status/1230270835887308802,False,,0,,"11.53,-72.91,3.7460149389235116km",,,,,"[{'user_id': '2683993523', 'username': 'etorrealba24'}, {'user_id': '1110939765216608256', 'username': 'SenaGuajira'}, {'user_id': '56724999', 'username': 'SENAComunica'}, {'user_id': '2411158177', 'username': 'CerrejonCol'}, {'user_id': '1553580403', 'username': 'tromp_linda'}, {'user_id': '3082755207', 'username': 'MayeOrcaP'}, {'user_id': '900869832165478400', 'username': 'RusbyVargas'}, {'user_id': '329738095', 'username': 'SorayaUlloa'}, {'user_id': '772620332', 'username': 'juanitabeja'}, {'user_id': '723597886274035712', 'username': 'luisghoyos'}]",,,,
1229403330750898183,1229403330750898183,1581947569000,2020-02-17,08:52:49,-05,1081767122,les_chaves,Les bailo...,"Riohacha, La Guajira","GRACIAS RIOHACHA  ❣️
Me diste los mejores 6 atardeceres de mi vida, cada día uno tan diferente, te baile, te goce, conocí tu gente y aprendí mas de tu cultura, fue un placer hacer parte de tu Carnaval. 

Volveré pero no después de 26 años, será más pronto de lo que crea  ❤️ pic.twitter.com/cRVLPqpiAv",[],[],['https://pbs.twimg.com/media/EQ-3zkbXUAA8xUD.jpg'],1,0,43,[],[],https://twitter.com/Les_Chaves/status/1229403330750898183,False,,0,,"11.53,-72.91,3.7460149389235116km",,,,,"[{'user_id': '1081767122', 'username': 'Les_Chaves'}]",,,,
1228322999306194944,1228322999306194944,1581689998000,2020-02-14,09:19:58,-05,556203874,unilaguajira,UniGuajira,Universidad de La Guajira,"#AEstaHora Gobernador de La Guajira @NemesioRoys preside sesión ordinaria del Consejo Superior de @UniLaGuajira. En ella, socializa cómo van las acciones adelantadas ante el gobierno nacional para garantizar la estabilidad financiera de la Alma Mater. @caroblesjulio @LAGUAJIRAGOB pic.twitter.com/HlNOcqcEtq","['nemesioroys', 'unilaguajira', 'caroblesjulio', 'laguajiragob']",[],[],1,13,43,['#aestahora'],[],https://twitter.com/UniLaGuajira/status/1228322999306194944,False,,1,,"11.53,-72.91,3.7460149389235116km",,,,,"[{'user_id': '556203874', 'username': 'UniLaGuajira'}, {'user_id': '2922953385', 'username': 'NemesioRoys'}, {'user_id': '259539303', 'username': 'caroblesjulio'}, {'user_id': '703098902', 'username': 'LAGUAJIRAGOB'}]",,,,
1227684113601175558,1227684113601175558,1581537676000,2020-02-12,15:01:16,-05,1081767122,les_chaves,Les bailo...,Parque flora y fauna los flamencos camarones,"Decian que vivir de bailar no me  llevaria a nada.

Y qui estoy yo, disfrutando de ese nada. pic.twitter.com/NPfd6vFVwq",[],[],['https://pbs.twimg.com/media/EQmcLo1W4AAb9LM.jpg'],1,1,63,[],[],https://twitter.com/Les_Chaves/status/1227684113601175558,False,,0,,"11.53,-72.91,3.7460149389235116km",,,,,"[{'user_id': '1081767122', 'username': 'Les_Chaves'}]",,,,
1227081261308694528,1227081261308694528,1581393945000,2020-02-10,23:05:45,-05,149393285,analuciaballe,Ana Ballesteros,Asawaa,"La esperanza es el único sentimiento  más fuerte que el miedo. Por eso, llenate de esperanza como herramienta para no peder las ganas, no caigas en el ciclo de la queja y de la crítica. Que si bien libera angustias, realmente no construye nada en ti, ni en tu entorno.",[],[],[],0,2,22,[],[],https://twitter.com/analuciaballe/status/1227081261308694528,False,,0,,"11.53,-72.91,3.7460149389235116km",,,,,"[{'user_id': '149393285', 'username': 'analuciaballe'}]",,,,
1220483754604605440,1220483754604605440,1579820977000,2020-01-23,18:09:37,-05,550474944,colorlenteja,Cuartel de las malucas (Sergio 1),Malecon en Riohacha,"Esta sonrisa es porque, después de 14 años, me reencontré con el mar. pic.twitter.com/F1oIbqcW47",[],[],['https://pbs.twimg.com/media/EPAHfRnX4AAbZPt.jpg'],0,0,79,[],[],https://twitter.com/ColorLenteja/status/1220483754604605440,False,,0,,"11.53,-72.91,3.7460149389235116km",,,,,"[{'user_id': '550474944', 'username': 'ColorLenteja'}]",,,,
1208217812789026816,1208217812789026816,1576896548000,2019-12-20,21:49:08,-05,956667124352679936,michellealezama,Michelle,Hotel Laguna Sala By Fsl,Amé este filtro😍 pic.twitter.com/ZMa5wgEvVn,[],[],"['https://pbs.twimg.com/media/EMRzpqyX0AEGcbw.jpg', 'https://pbs.twimg.com/media/EMRzprHX0AAnHK1.jpg']",4,6,544,[],[],https://twitter.com/michellealezama/status/1208217812789026816,False,,0,,"11.53,-72.91,3.7460149389235116km",,,,,"[{'user_id': '956667124352679936', 'username': 'michellealezama'}]",,,,
1208159507337170945,1208159507337170945,1576882647000,2019-12-20,17:57:27,-05,188033499,rafatiti,Rafa H C Martinez (Rafa Titi),Alcaldía Municipal de Riohacha,"Año laboral bastante pesado, pero con la satisfacción del deber cumplido.. Tengo la certeza que el 2020 será aún mucho mejor y sobre todo bendecido.. Vienen cosas buenas y grandes.. Gracias DIOS! 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙌🏻🙌🏻🙌🏻 pic.twitter.com/qLGSV2QVOB",[],[],['https://pbs.twimg.com/media/EMQ-oV9WoAE8Qut.jpg'],0,2,8,[],[],https://twitter.com/RafaTiti/status/1208159507337170945,False,,0,,"11.53,-72.91,3.7460149389235116km",,,,,"[{'user_id': '188033499', 'username': 'RafaTiti'}]",,,,
1206379613288570880,1206379613288570880,1576458287000,2019-12-15,20:04:47,-05,956667124352679936,michellealezama,Michelle,Muelle Riohacha,Mi Guajira hermosa 😍💯 pic.twitter.com/F3MCL6vsTA,[],[],"['https://pbs.twimg.com/media/EL3ruRNX0AAV7si.jpg', 'https://pbs.twimg.com/media/EL3ruRQX0AEdTRm.jpg']",3,2,394,[],[],https://twitter.com/michellealezama/status/1206379613288570880,False,,0,,"11.53,-72.91,3.7460149389235116km",,,,,"[{'user_id': '956667124352679936', 'username': 'michellealezama'}]",,,,
1201132467345907712,1201132467345907712,1575207270000,2019-12-01,08:34:30,-05,196577600,rmpachecu,rosemberg pacheco,Terminal de Transportes Riohacha,"Saliendo rumbo a bquilla, con toda apoyar al tiburón @JuniorClubSA, dos buses llenos de hinchas con la ilusión y la fé intacta, hoy iniciamos el camino rumbo a la 10ma, con Dios por delante, @KikeVengoechea1 @GalloMatrix pic.twitter.com/Mqp43hT47a","['juniorclubsa', 'kikevengoechea1', 'gallomatrix']",[],[],2,20,132,[],[],https://twitter.com/rmpachecu/status/1201132467345907712,False,,1,,"11.53,-72.91,3.7460149389235116km",,,,,"[{'user_id': '196577600', 'username': 'rmpachecu'}, {'user_id': '266675787', 'username': 'JuniorClubSA'}, {'user_id': '2777269931', 'username': 'KikeVengoechea1'}, {'user_id': '973570582058020865', 'username': 'GalloMatrix'}]",,,,
1200931128284241920,1200931128284241920,1575159267000,2019-11-30,19:14:27,-05,924304143673643010,afm0512,Ale,"Riohacha, La Guajira",Atardecer en La Guajira con @MARTAGOMEZMUSIC en la mar... pic.twitter.com/DBtLQthEbJ,['martagomezmusic'],[],[],2,4,21,[],[],https://twitter.com/Afm0512/status/1200931128284241920,False,,1,,"11.53,-72.91,3.7460149389235116km",,,,,"[{'user_id': '924304143673643010', 'username': 'Afm0512'}, {'user_id': '242703008', 'username': 'MARTAGOMEZMUSIC'}]",,,,
1199452387217424384,1199452387217424384,1574806708000,2019-11-26,17:18:28,-05,2922953385,nemesioroys,Nemesio Roys Garzón,Uribia,"Nuestro agradecimiento a Gerardo Cujia y todo su equipo, por el acompañamiento y voto de confianza durante las pasadas elecciones. Su respaldo, cariño y conexión con nuestro proyecto de trabajo, nos ayuda a seguir fortalecidos para servirle bien a Uribia y a todo el departamento. pic.twitter.com/qv3O8nf68E",[],[],"['https://pbs.twimg.com/media/EKVPkSvWoAApoja.jpg', 'https://pbs.twimg.com/media/EKVPkTLXsAAp6PJ.jpg', 'https://pbs.twimg.com/media/EKVPkUIWsAUDtvc.jpg']",0,5,25,[],[],https://twitter.com/NemesioRoys/status/1199452387217424384,False,,0,,"11.53,-72.91,3.7460149389235116km",,,,,"[{'user_id': '2922953385', 'username': 'NemesioRoys'}]",,,,
1197558910804209664,1197558910804209664,1574355268000,2019-11-21,11:54:28,-05,389773385,moisesdrm,COVÍD-19,Amo A Riohacha,Positivo.. pic.twitter.com/YRLqTNteaS,[],[],['https://pbs.twimg.com/media/EJ6VenYWkAAdMZz.jpg'],0,7,14,[],[],https://twitter.com/MoisesDRM/status/1197558910804209664,False,,0,,"11.53,-72.91,3.7460149389235116km",,,,,"[{'user_id': '389773385', 'username': 'MoisesDRM'}]",,,,
1192922621752619009,1192922621752619009,1573249891000,2019-11-08,16:51:31,-05,209254156,jose_vidalp,Jose Vidal.,Universidad de La Guajira,"Ya pueden decirme contador público, gracias Dios mío por este nuevo logro. pic.twitter.com/978U2WbFIV",[],[],['https://pbs.twimg.com/media/EI4cyzaWoAEkIUJ.jpg'],5,1,34,[],[],https://twitter.com/Jose_VidalP/status/1192922621752619009,False,,0,,"11.53,-72.91,3.7460149389235116km",,,,,"[{'user_id': '209254156', 'username': 'Jose_VidalP'}]",,,,
1254625521016717312,1254625521016717312,1587961008000,2020-04-26,23:16:48,-05,987294307,virnajohnson,Virna Johnson,,"Reiteramos que sigue el aislamiento preventivo obligatorio hasta el 11 de mayo. 

Las empresas de manufactura y construcción se reactivarán paulatinamente, de forma organizada, en la medida que establezcan los protocolos de bioseguridad.",[],[],[],1,20,20,[],[],https://twitter.com/VirnaJohnson/status/1254625521016717312,False,,0,,"11.23,-74.18,5.541202977464916km",,,,,"[{'user_id': '987294307', 'username': 'VirnaJohnson'}]",,,,
1254620320771772416,1254620320771772416,1587959768000,2020-04-26,22:56:08,-05,137114497,luispalmad1,L.,,Cuando el que no pone ni para el hielo publica “extraño tomar” pic.twitter.com/uhPvEaWDvT,[],[],['https://pbs.twimg.com/media/EWlOh3zXkAEmpc3.jpg'],1,2,8,[],[],https://twitter.com/LuisPalmad1/status/1254620320771772416,False,,0,,"11.23,-74.18,5.541202977464916km",,,,,"[{'user_id': '137114497', 'username': 'LuisPalmad1'}]",,,,
1254615717577732103,1254615717577732103,1587958671000,2020-04-26,22:37:51,-05,1251332872398569473,daniela44751394,ＤＡＮＩＥＬＡＦＬＯＲＥＺ ❤,,"Vive, Tu Vida pic.twitter.com/gV3AxplxRc",[],[],['https://pbs.twimg.com/media/EWlKV1CXsAEJ61D.jpg'],0,0,0,[],[],https://twitter.com/Daniela44751394/status/1254615717577732103,False,,0,,"11.23,-74.18,5.541202977464916km",,,,,"[{'user_id': '1251332872398569473', 'username': 'Daniela44751394'}]",,,,
1254614780867948546,1254614780867948546,1587958448000,2020-04-26,22:34:08,-05,545551039,santamartadtch,Alcaldía de Santa Marta,,"#InformeCovid19🦠 |Registramos 132 casos positivos en la ciudad, 12 fallecidos y 27 recuperados hasta la fecha. 

El contagio está a unos pasos de los que amas, ahora más que nunca #QuédateEnCasa
#CuídateSantaMarta pic.twitter.com/PMYdkH0KPa",[],[],['https://pbs.twimg.com/media/EWlJfQBXYAE80su.jpg'],0,10,12,"['#informecovid19', '#quédateencasa', '#cuídatesantamarta']",[],https://twitter.com/SantaMartaDTCH/status/1254614780867948546,False,,0,,"11.23,-74.18,5.541202977464916km",,,,,"[{'user_id': '545551039', 'username': 'SantaMartaDTCH'}, {'user_id': '2903389546', 'username': 'SECSALUDSM'}, {'user_id': '946060095993073664', 'username': 'SecretariaPSIE'}, {'user_id': '557864189', 'username': 'CulturaSMR'}, {'user_id': '766082240', 'username': 'movilidadSMR'}, {'user_id': '4853185695', 'username': 'secretariagob'}, {'user_id': '3761889135', 'username': 'SeguridadSMR'}, {'user_id': '1113119088', 'username': 'EducacionStaMta'}, {'user_id': '1151288380271013888', 'username': 'mujerygenerosmr'}, {'user_id': '880086629708419072', 'username': 'SecGeneralSM'}, {'user_id': '987294307', 'username': 'VirnaJohnson'}]",,,,
1254614101688532992,1254614101688532992,1587958286000,2020-04-26,22:31:26,-05,2557836904,jhonval03610546,jhon valencia ,,Que triste realidad 🤣 pic.twitter.com/3DQY5ThO7d,[],[],['https://pbs.twimg.com/media/EWlI39AXQAA9zE5.jpg'],0,0,0,[],[],https://twitter.com/jhonval03610546/status/1254614101688532992,False,,0,,"11.23,-74.18,5.541202977464916km",,,,,"[{'user_id': '2557836904', 'username': 'jhonval03610546'}]",,,,
1254613270020919296,1254613270020919296,1587958087000,2020-04-26,22:28:07,-05,1246050406813380611,jessmarval4,Jesús Marval,,Relajado pic.twitter.com/9qjkGrHLWz,[],[],['https://pbs.twimg.com/media/EWlH7P7WAAElIYk.jpg'],0,0,1,[],[],https://twitter.com/JessMarval4/status/1254613270020919296,False,,0,,"11.23,-74.18,5.541202977464916km",,,,,"[{'user_id': '1246050406813380611', 'username': 'JessMarval4'}]",,,,
1254598919419461633,1254598919419461633,1587954666000,2020-04-26,21:31:06,-05,142820755,carlosecaicedo,Carlos Caicedo,,He convocado a los sectores de construcción y de transporte en el departamento para socializar las medidas y protocolos establecidos por el Gobierno Nacional y estudiar las que determinaremos para el departamento.,[],[],[],5,70,206,[],[],https://twitter.com/carlosecaicedo/status/1254598919419461633,False,,0,,"11.23,-74.18,5.541202977464916km",,,,,"[{'user_id': '142820755', 'username': 'carlosecaicedo'}]",,,,
1254594702835355648,1254594702835355648,1587953661000,2020-04-26,21:14:21,-05,281795236,gabosalcedo03,Gabriel Salcedo,,A palabras necias oídos sordos.,[],[],[],0,9,26,[],[],https://twitter.com/gabosalcedo03/status/1254594702835355648,False,,0,,"11.23,-74.18,5.541202977464916km",,,,,"[{'user_id': '281795236', 'username': 'gabosalcedo03'}]",,,,
1254587630660050944,1254587630660050944,1587951974000,2020-04-26,20:46:14,-05,1058544827518906368,guillerodph,Guillerod,,"el atardecer de hoy con la Luna, Venus y el Morro. pic.twitter.com/4zGyv1hzzA",[],[],['https://pbs.twimg.com/media/EWkwy-EXgAAZ3VT.jpg'],1,9,38,[],[],https://twitter.com/guillerodph/status/1254587630660050944,False,,0,,"11.23,-74.18,5.541202977464916km",,,,,"[{'user_id': '1058544827518906368', 'username': 'guillerodph'}]",,,,
1254580839716990977,1254580839716990977,1587950355000,2020-04-26,20:19:15,-05,3171251749,anlopezf,ᴬⁿᵈʳéˢ ᴹᵃᵘ ᴸᵒᵖᵉᶻ ♟️,,"Aja Andrés Mauricio que  es lo primero que vas hacer ahora que pase toda esta vaina

-Pues... pic.twitter.com/kO7ASGRDlK",[],[],[],0,0,1,[],[],https://twitter.com/anlopezf/status/1254580839716990977,False,,1,,"11.23,-74.18,5.541202977464916km",,,,,"[{'user_id': '3171251749', 'username': 'anlopezf'}]",,,,
1254535758490341376,1254535758490341376,1587939607000,2020-04-26,17:20:07,-05,3319040697,glambitionblog,The Glambition,,"¿Turismo virtual? Vaya, volveremos a los recorridos de Encarta.",[],[],[],15,159,1282,[],[],https://twitter.com/glambitionblog/status/1254535758490341376,False,,0,,"11.23,-74.18,5.541202977464916km",,,,,"[{'user_id': '3319040697', 'username': 'glambitionblog'}]",,,,
1254531153857519616,1254531153857519616,1587938509000,2020-04-26,17:01:49,-05,1130173831786696706,unmanchevere,R A S P A O' 🍋,,Doblaje latino: Uso Carruso pic.twitter.com/PNL7vgLLdR,[],[],[],1,7,31,[],[],https://twitter.com/UnManChevere/status/1254531153857519616,False,,1,,"11.23,-74.18,5.541202977464916km",,,,,"[{'user_id': '1130173831786696706', 'username': 'UnManChevere'}]",,,,
1254527036879765510,1254527036879765510,1587937528000,2020-04-26,16:45:28,-05,824983858923917313,primoecosta,Primo ECosta,,"Hasta el fondo, si no te quedas en casa. pic.twitter.com/wR0eUy5zgM",[],[],['https://pbs.twimg.com/media/EWj5sQjXYAMOqa-.jpg'],5,41,145,[],[],https://twitter.com/PrimoECosta/status/1254527036879765510,False,,0,,"11.23,-74.18,5.541202977464916km",,,,,"[{'user_id': '824983858923917313', 'username': 'PrimoECosta'}]",,,,
1254519716334485504,1254519716334485504,1587935782000,2020-04-26,16:16:22,-05,142820755,carlosecaicedo,Carlos Caicedo,,"Hoy, en el día de la secretaria, destacamos el trabajo de quienes hacen que todo funcione. Gracias porque ustedes son fundamentales en la buena gestión. Feliz día a quienes con su trabajo incansable, hacen que la vida sea más fácil!#DíaDeLaSecretaria pic.twitter.com/bBSwIdUlXs",[],[],['https://pbs.twimg.com/media/EWjzB66X0AwRt6S.jpg'],1,29,64,['#díadelasecretaria'],[],https://twitter.com/carlosecaicedo/status/1254519716334485504,False,,0,,"11.23,-74.18,5.541202977464916km",,,,,"[{'user_id': '142820755', 'username': 'carlosecaicedo'}]",,,,
1254503207008681986,1254503188457291778,1587931846000,2020-04-26,15:10:46,-05,458903402,luismiguelcotes,Luis Miguel Cotes H.,,"Aterra ver que Santa Marta y Magdalena sean los únicos entes territoriales en donde la curva de contagio por coronavirus, en vez de aplanarse, asciende con una velocidad impresionante. Nuestro departamento es el segundo con más enfermos en la costa Caribe colombiana.
[8de9] pic.twitter.com/5fDruIceFp",[],[],['https://pbs.twimg.com/media/EWjf1OWXsAE_Q29.jpg'],4,16,22,[],[],https://twitter.com/LuisMiguelCotes/status/1254503207008681986,False,,0,,"11.23,-74.18,5.541202977464916km",,,,,"[{'user_id': '458903402', 'username': 'LuisMiguelCotes'}, {'user_id': '350926847', 'username': 'HoyDiarioMag'}, {'user_id': '358887972', 'username': 'ElInformador_SM'}, {'user_id': '73562400', 'username': 'opinioncaribe'}, {'user_id': '1115370279067422720', 'username': 'Defrentemg'}, {'user_id': '839171455510265857', 'username': 'revista7sma'}, {'user_id': '937788645347651585', 'username': 'elarticulosm'}, {'user_id': '908476541797044224', 'username': 'SantamartaAD'}, {'user_id': '1076812664', 'username': 'LaLibertadCo'}, {'user_id': '61018481', 'username': 'elheraldoco'}, {'user_id': '984926088789938177', 'username': 'AtlanticoEmi'}]",,,,
1254492467350683648,1254492467350683648,1587929286000,2020-04-26,14:28:06,-05,137114497,luispalmad1,L.,,Así caí en tus mentiras. pic.twitter.com/ljqk0BulPN,[],[],['https://pbs.twimg.com/media/EWjaPt-X0AI3ORO.jpg'],2,2,13,[],[],https://twitter.com/LuisPalmad1/status/1254492467350683648,False,,0,,"11.23,-74.18,5.541202977464916km",,,,,"[{'user_id': '137114497', 'username': 'LuisPalmad1'}]",,,,
1254484110355169281,1254484110355169281,1587927293000,2020-04-26,13:54:53,-05,545551039,santamartadtch,Alcaldía de Santa Marta,,"💡Informamos a todos los samarios que continuamos con el mismo pico y cédula hasta nueva orden. 

Mantengamos el distanciamiento social para disminuir el riesgo de contagio de Covid19. pic.twitter.com/IIX4giFB9G",[],[],['https://pbs.twimg.com/media/EWjSpO2XgAARm2w.jpg'],9,68,83,[],[],https://twitter.com/SantaMartaDTCH/status/1254484110355169281,False,,0,,"11.23,-74.18,5.541202977464916km",,,,,"[{'user_id': '545551039', 'username': 'SantaMartaDTCH'}, {'user_id': '766082240', 'username': 'movilidadSMR'}, {'user_id': '1566430328', 'username': 'essmar_esp'}, {'user_id': '1113119088', 'username': 'EducacionStaMta'}, {'user_id': '946060095993073664', 'username': 'SecretariaPSIE'}, {'user_id': '2903389546', 'username': 'SECSALUDSM'}, {'user_id': '557864189', 'username': 'CulturaSMR'}, {'user_id': '4853185695', 'username': 'secretariagob'}, {'user_id': '3761889135', 'username': 'SeguridadSMR'}, {'user_id': '1151288380271013888', 'username': 'mujerygenerosmr'}]",,,,
1254435130443214849,1254435130443214849,1587915616000,2020-04-26,10:40:16,-05,1241346413285576705,luisascv,Luisa Scott,,Cumpliendo con nuestra labor👩🏻‍⚕️💪🏼 pic.twitter.com/dlQFnHqqJe,[],[],['https://pbs.twimg.com/media/EWimDT0WkAEz-VQ.jpg'],0,0,4,[],[],https://twitter.com/LuisaScV/status/1254435130443214849,False,,0,,"11.23,-74.18,5.541202977464916km",,,,,"[{'user_id': '1241346413285576705', 'username': 'LuisaScV'}]",,,,
1254410561053491201,1254410561053491201,1587909758000,2020-04-26,09:02:38,-05,142820755,carlosecaicedo,Carlos Caicedo,,"#ConsejoDeSeguridad 
Ante atroz asesinato del líder social Alejandro Llinás a manos del grupo armado ilegal Las Pachencas, en la Sierra Nevada, convocamos a @COL_EJERCITO, @PoliciaColombia, @DefensoriaCol, Personería y @FiscaliaCol a adoptar las siguientes medidas: pic.twitter.com/xKypLc8Vo2","['col_ejercito', 'policiacolombia', 'defensoriacol', 'fiscaliacol']",[],[],20,348,502,['#consejodeseguridad'],[],https://twitter.com/carlosecaicedo/status/1254410561053491201,False,,1,,"11.23,-74.18,5.541202977464916km",,,,,"[{'user_id': '142820755', 'username': 'carlosecaicedo'}, {'user_id': '126672796', 'username': 'COL_EJERCITO'}, {'user_id': '69432342', 'username': 'PoliciaColombia'}, {'user_id': '191465222', 'username': 'DefensoriaCol'}, {'user_id': '219990061', 'username': 'FiscaliaCol'}]",,,,
1254374296522235906,1254374296522235906,1587901112000,2020-04-26,06:38:32,-05,1082266973109735427,lxttlxvxnxs,𝚅𝚎𝚗𝚞𝚜 𝙼𝚊́𝚛𝚚𝚞𝚎𝚣,,"𝖫𝖺 𝖿𝖾𝗅𝗂𝖼𝗂𝖽𝖺𝖽 𝖾𝗋𝖺
𝗃𝗎𝗀𝖺𝗋 𝖼𝗈𝗇 𝖿𝗎𝖾𝗀𝗈:
𝗒 𝗍𝗎́ 𝖺𝗋𝖽𝗂́𝖺𝗌.

                  #𝖲𝖾𝖽𝗎𝖼𝗍𝗂𝗏𝖾𝖲𝗎𝗇𝖽𝖺𝗒 pic.twitter.com/2YT1mGkgtr",[],[],"['https://pbs.twimg.com/media/EWhuwhvWAAMRrP6.jpg', 'https://pbs.twimg.com/media/EWhuxTnWAAESPpw.jpg']",1,8,41,['#𝖲𝖾𝖽𝗎𝖼𝗍𝗂𝗏𝖾𝖲𝗎𝗇𝖽𝖺𝗒'],[],https://twitter.com/lxttlxvxnxs/status/1254374296522235906,False,,0,,"11.23,-74.18,5.541202977464916km",,,,,"[{'user_id': '1082266973109735427', 'username': 'lxttlxvxnxs'}]",,,,
1254621528970403847,1254621528970403847,1587960056000,2020-04-26,23:00:56,-05,127986652,lindignada,Mona 🤟🏼,,Denuncien por favor esta cuenta VictorM31095568. 🤮,[],[],[],11,14,15,[],[],https://twitter.com/Lindignada/status/1254621528970403847,False,,0,,"4.12,-73.61,9.683325739989268km",,,,,"[{'user_id': '127986652', 'username': 'Lindignada'}]",,,,
1254619310472998912,1254619310472998912,1587959527000,2020-04-26,22:52:07,-05,772241985537204224,lopezvana01,Natalia López 🍇,,"A mí también, jeje. pic.twitter.com/aJ4PebZ2Xq",[],[],['https://pbs.twimg.com/media/EWlNmvAXYAME45f.jpg'],2,0,1,[],[],https://twitter.com/lopezvana01/status/1254619310472998912,False,,0,,"4.12,-73.61,9.683325739989268km",,,,,"[{'user_id': '772241985537204224', 'username': 'lopezvana01'}]",,,,
1254613909258059776,1247197251702861827,1587958240000,2020-04-26,22:30:40,-05,1187171680323592193,guiovai,inmobiliaria Yovani Calderón,,Ningún mal te golpeará pic.twitter.com/9D59sf5U9m,[],[],['https://pbs.twimg.com/media/EWlIs4NWsAEUNDw.jpg'],0,0,1,[],[],https://twitter.com/GuiovaI/status/1254613909258059776,False,,0,,"4.12,-73.61,9.683325739989268km",,,,,"[{'user_id': '1187171680323592193', 'username': 'GuiovaI'}]",,,,
1254609708750684161,1254609708750684161,1587957238000,2020-04-26,22:13:58,-05,1187171680323592193,guiovai,inmobiliaria Yovani Calderón,,Salmo  de Dios pic.twitter.com/MfPBozq2Ve,[],[],['https://pbs.twimg.com/media/EWlE4FpXsAUsalV.jpg'],0,0,0,[],[],https://twitter.com/GuiovaI/status/1254609708750684161,False,,0,,"4.12,-73.61,9.683325739989268km",,,,,"[{'user_id': '1187171680323592193', 'username': 'GuiovaI'}]",,,,
1254608618059698179,1254608618059698179,1587956978000,2020-04-26,22:09:38,-05,928020736127700994,lmilena33,Milena Mayorga,,"Mi gata es la amenazada del año en mi casa, por estar brincando le daño el arpa a mi papá y nos quiere matar, AIUUDAAA pic.twitter.com/3TOvYTxtOx",[],[],"['https://pbs.twimg.com/media/EWlD3nwWkAA5o4m.jpg', 'https://pbs.twimg.com/media/EWlD4cPXQAcvu9V.jpg']",2,0,1,[],[],https://twitter.com/lmilena33/status/1254608618059698179,False,,0,,"4.12,-73.61,9.683325739989268km",,,,,"[{'user_id': '928020736127700994', 'username': 'lmilena33'}]",,,,
1254607488214761472,1254607488214761472,1587956709000,2020-04-26,22:05:09,-05,1188961943685685249,danielb970426,Daniel Bocanegra V,,"Gracias Dios Por Un Año Mas...
& Los Q' Faltan, 23 Años De Vida❤🍕🔥 pic.twitter.com/r7Uyf54T4O",[],[],['https://pbs.twimg.com/media/EWlC20gXQAAyKXb.jpg'],0,0,1,[],[],https://twitter.com/DanielB970426/status/1254607488214761472,False,,0,,"4.12,-73.61,9.683325739989268km",,,,,"[{'user_id': '1188961943685685249', 'username': 'DanielB970426'}]",,,,
1254607156399214598,1254607156399214598,1587956630000,2020-04-26,22:03:50,-05,1080566159265673223,f_venezolanas,FAMILIA VENEZOLANA🇻🇪,,"DESCARGA LA APLICACIÓN 👆
Es gratis 😀 pic.twitter.com/g0fT8lj8qo",[],[],['https://pbs.twimg.com/media/EWlCjWNWAAAi2LE.jpg'],0,0,0,[],[],https://twitter.com/F_VENEZOLANAS/status/1254607156399214598,False,,0,,"4.12,-73.61,9.683325739989268km",,,,,"[{'user_id': '1080566159265673223', 'username': 'F_VENEZOLANAS'}]",,,,
