tweet,sentiment
me gustó mucho esta fotito. 🥰,MIXED
cómo la tienen chicas.yo 6,NEUTRAL
todo lo que hagamos por ellos.. ¡vale la pena! ¡sonreír es gratis! somos.. #fundacionsonriente,POSITIVE
dios me bendice con personas así en mi vida 🥰🥺,NEUTRAL
siempre amare ese último rayito del día ☀️,NEUTRAL
"no le saque los ojos verdes a mi papá, pero al menos no me dejo sin color de ojos 🤔",POSITIVE
"#kimjongundead el líder de corea del norte, kim jong-un, habría muerto.su hermana, kim yo-jong, en estos momentos:",POSITIVE
les traigo amor:,NEUTRAL
y esta cosita😻😻,POSITIVE
"ser infiel es malo, pero ser infiel en plena cuarentena es de triple hps jajajajajaa",NEUTRAL
bioseguridad....,POSITIVE
no pues todas las empresas que ya están trabajando nacieron con todos los protocolos de bioseguridad más que todo los tenderos jajajaj.,POSITIVE
está haciendo ganas como de tomar un par de guaros. 🤔,NEUTRAL
#tbt por los eventos que vendra cuando salgamos de esta animo mi gente.,NEGATIVE
el kun agüero jugando al fifa con el kun agüero y sosteniendo la cámara con sus premios a jugador del mes de la premier,POSITIVE
ella tiene los ojos de mi mami😳❤,NEGATIVE
"mi familia: pinche floj@, no haces nada. yo:",POSITIVE
"queridos estas gaticas necesitan apoyo para ser esterilizadas, necesitamos reunir 160 mil pesos que faltan para la cirugía de ellas. 🙏 ❤ si desean colaborarles con lo que deseen todo suma.mis cupcakes eran los padrinos de estos casos pero ya saben 😞",NEUTRAL
ni en sus sueños más humedos habbo se esperaba que un pato feo agotará sus 360 unidades en 20 segundos.. es que ni yo me lo creo,NEUTRAL
"bogotanos suenan trompetas apocalípticas, abriendo las puertas del infierno que se les viene.!",NEUTRAL
"vcio, hoy es la ciudad con mayor casos covid por cada 100k hab en el pais, la mayoría son en la cárcel, esto se convierte en un vector q colapsa la capacidad del sistema de salud en el meta.",MIXED
"ay papi, me arrugas el corazón 🥺😰😭",NEGATIVE
el coronavirus al enterarse que kim jong-un murió por una operación y no por su culpa #kimjongundead,POSITIVE
kim jong-un viendo los memes en twitter sobre su muerte #kimjongundead,POSITIVE
"quiero estar en un laboratorio toda mi vida, me hace feliz, me siento completa y lo disfruto mucho 🦠❤️🦠.",NEUTRAL
que la bendición de nuestro amado dios descienda sobre nosotros... para que así el dia de hoy sea maravilloso y lleno de éxitos y prosperidad...,MIXED
lo más chimba de estar en esta era digital es esto: 🥳♥️,NEGATIVE
lo que debemos cuidar,POSITIVE
yo después de usar tapabocas en toda la cuarentena,POSITIVE
cuca de peinado el que me hice.,POSITIVE
todo el pan que estamos produciendo es para las familias vulnerables.#panconamor,NEUTRAL
mi hermana: lléveme el plato a la cocina yo:,POSITIVE
"el 2 de mayo celebramos los 45 años de vida académica de la universidad de los llanos, la universidad de la media colombia. #los45deunillanos ¡faltan 5 días! 👏🎉",NEUTRAL
cuando me entere que extienden la cuarentena.,POSITIVE
comenzando semana ☺️,NEGATIVE
y ahora todo depende de tï💭❣️,NEUTRAL
que la bendición de nuestro amado dios descienda sobre nosotros... para que así el dia de hoy sea maravilloso y lleno de éxitos y prosperidad...,POSITIVE
mi autorregalo ha llegado.,NEUTRAL
"-abue, ¿nos das de comer? -¿no ves que me está comiendo un tiburón?",POSITIVE
¡ plan de becas y beneficios santoto 2020-2 !! 😱 todo para estudiar sí o sí. recuerda que estamos para asesorarte. llámanos o escríbenos al 📲 3156489750,POSITIVE
"bendito, son tan adorables.❤",NEUTRAL
así va mi cuarentena 🤪💪🏽,POSITIVE
cuando vuelves a ver los partidos de la selección pero siempre termina ganando la gonorre@ de uribe.,POSITIVE
eso es mucho vozarron (?),POSITIVE
seamos felices s i e m p r e❤️.,NEUTRAL
este le ganó a todos los filtros 🥺,POSITIVE
hace falta una raspita!! 🐴,POSITIVE
los amo/odio 🧐🧐,NEGATIVE
ya ni se cuando e' lune.,NEUTRAL
"a mí también, jeje.",POSITIVE
me hiciste la noche loco,POSITIVE
hace unos días me tomé esta foto y pues nada... quería compartir con ustedes las nalgas tan lindas que se me ven..,NEUTRAL
día treinta y pico de la cuarentena: comienzo a ponerme la ropita linda para que no se llene de polvo.,NEUTRAL
bueno la realidad de este encierro es incierta pero al menos yo soy consciente del plan de bill gates y la élite! así que a vivir la poca libertad que nos queda 🤷🏼‍♀️,POSITIVE
no se pinten el cabello solas 🚫,NEUTRAL
amigos hoy empiezo a empacar 1 año de mi vida en maletas... no se imaginan lo arrugado que tengo el corazón.,NEUTRAL
volvieron los hoyuelos 😁,NEUTRAL
a descansar..🤩,NEUTRAL
mi abuela con 98 años . es el tesoro más grande a cuidar en esta cuarentena,NEUTRAL
"para pasar este confinamiento, dejamos un ranking de las mejores series de netflix👀🎥, cuenten si han visto alguna y comenten cual otra recomiendan 🤩🤩",NEUTRAL
solo pasaba por aquí a presumirles mi forro🥳🤩🌈,MIXED
daría todo por ti rami 😍,NEUTRAL
feliz inicio de semana 🙏🏼❤,NEUTRAL
"mi gata es la amenazada del año en mi casa, por estar brincando le daño el arpa a mi papá y nos quiere matar, aiuudaaa",NEGATIVE
tengo whatsapp de adorno 🙂,NEUTRAL
re confirmo que la cuarentena nos tiene 🐷🐽💔🥺,POSITIVE
"este es un momento de nuestra historia que apesar de temores , desagrados, incertidumbres y cambios debe ser visto através de aprendizajes y compromisos .juntos se puededios los bendiga",NEUTRAL
"cuando compro un juego de mesa, pero lo juego en el piso.",POSITIVE
no recordaba esta foto y ahora quiero tenerla en todo lado.,NEUTRAL
que lindo recibir un detalle del amor mio 😻,POSITIVE
que sea el amor😊🙏,NEUTRAL
"la policía nacional, capturó a un hombre conocido como ""tatu"", quien se había evadido de un hotel, donde cumplía medida de aislamiento preventivo obligatorio, luego de salir del centro penitenciario y carcelario de villavicencio y ser cobijado por decreto presidencial no. 546",NEUTRAL
cosita 😍,POSITIVE
yo por estos días...🤦‍♀️,POSITIVE
"el grupo de #protecciónambiental realiza conmemoracion del día mundial de la tierra mendiante la actividad denominada ""sembremos oxigeno"" esta actividad se realiza haciendo uso de los medios tecnologicos conectando a 🧒👧🧑 y comunidad en general. #yoprotejolatierra",NEUTRAL
#soyodontólogo y somos los más expuestos a una infección cruzada por covid19. no nos olviden .,MIXED
un buen regalo,POSITIVE
me encanta la respuesta de mi madre jajaja,POSITIVE
hamburguesa en casa🤤🤤🤤,NEUTRAL
"si sumercé sabe que es esto, por favor quédese en casa.",MIXED
murió 😢 después de una endoscopia donde le quedó doliendo el culo 😢😢😢,NEGATIVE
kim yo jong: quítate estúpida que ya llegué a dominar el mundo #kimjongundead,NEUTRAL
"conozca aquí 👉el desarrollo de las actividades operativas y preventivas, de nuestras unidades del servicio de policía. #todoscontraelhurto #todoscontraelhomicidio",NEUTRAL
y a dormir...,POSITIVE
"un simple vistazo a los medios de comunicación permite entender que no estamos preparados para una apertura de actividades tan amplia como la que se viene desde el 27/04. debemos cuidarnos, ser solidarios y responsables, no estamos listos para salir a las calles a contagiarnos",NEUTRAL
𝔹𝕌𝔼ℕ𝕆𝕊 𝔻𝕀𝔸𝕊🌤.,MIXED
"y esta vaina que, jajajaajajajaj tengo tocaya diputada 🤦🏼‍♀️😂😂😂😂",POSITIVE
feliz día de la tierra #senaregionalmeta,NEUTRAL
no hay mejor conversación que la tuya.te amooo con mi vida!! gracias dios🙏🏽❤,NEUTRAL
"día frío 🥶, con ganas de una cobija de piel 😈",NEUTRAL
julián mandemos un spoiler.,NEUTRAL
"la que me gusta, fascina, encanta x2 😍// yo",POSITIVE
quería recrear este maquillaje y me quedo 😍🥰 fav ❤️ si también te gustó. la verdad es que me gusta más sin labial ☺️,NEUTRAL
"sin duda: ""los llaneros somos del tamaño del compromiso"". gracias por ese enorme y generoso corazón para ayudar a los que más lo necesitan. dios les pague a todos los que aportaron un granito de arena. se superó a ciudades como medellín en donaciones.",NEUTRAL
yo tratando de hacer yoga y él no me deja...,POSITIVE
tal cual?,NEUTRAL
hola amikos 🤠,POSITIVE
el mejor reto que encontré en internet 🤪,POSITIVE
lo único bueno de esta cuarentena es que no sales a gastarte el dinero. yo: añadir al carrito 🛒.,POSITIVE
no estamos entendiendo 🤔,NEUTRAL
enamorado de la mujer que me dio la vida 🥰🥰🥰,NEUTRAL
por qué no nací con ojos verdes o azules ? 😞,POSITIVE
quien pudiera!!! yo definitivamente no puedo entrenar a esta hora😩 no me da ni un poquito,NEGATIVE
algo así,NEUTRAL
me puse el flash en la cara a las 5am y qué?,NEUTRAL
"el 11 de mayo cuando digan ""faltan 15 más""",POSITIVE
quien me ayuda y publica en su perfil unas fotos mías para que me sigan más personas?,NEUTRAL
el rostro de una persona ruin y miserable 👇🏼👇🏼👇🏼,NEGATIVE
mi lunes espectacular...🌤😍,POSITIVE
feliz lunes 😈,MIXED
para darlo todo y dejar que se vaya.,POSITIVE
todo en asesorías inmobiliarias,POSITIVE
a mi que nunca me falten las empanaditas 👌🏽,POSITIVE
"quiero presumir mi primer postre, lindo no quedó pero delicioso si está, no me lo critiquen! 🍰🍰🍓🍓😋",POSITIVE
con gafas oscuras el covid19 no me ve.,NEGATIVE
el ejercicio del día no cuenta si no se sube foto ¿?,POSITIVE
cuarentena💁,POSITIVE
de la mano de dios trabajando 🥰,POSITIVE
entrevistas y consultas on line.!!!# elgeniodelaastrología,POSITIVE
acá pensándote,POSITIVE
en las clases virtuales.,NEUTRAL
un buen día para fotos a blanco y negro 🤍🖤,POSITIVE
de las únicas cosas buenas del día,NEUTRAL
"#talentollanero una agrupación de solo mujeres, acompañando a una gran cantante de nuestra tierra, milena benítez. ¡¡eso sí es empoderamiento femenino!!cuatro: stephany serpabandola: mauren forerobajo: carolina lópezmaracas: luisana gómez #orgullosamentellanero",NEUTRAL
cuando no quiero estar en clase pongo a toby,NEUTRAL
próximos estrenos en netflix,NEUTRAL
nuestra sangre...nuetros valores y principios...,MIXED
"te extraño, fin.",NEUTRAL
así va la noche en el llano.,POSITIVE
sí es mejor producir aguacate,POSITIVE
venta de repuestos automotores,NEUTRAL
"a ver niñato, que te levantes de una vez, que son las 2 y no estamos de vacaciones, estamos confinados.",NEGATIVE
jajaja 😂 memes 420,NEUTRAL
por favor,POSITIVE
ojalá que este doloroso relato termine por convencer el país entero de la necesidad de cambiar el sistema de salud y de llenar de dignidad el ejercicio de los profesionales de la salud.,NEUTRAL
hola💋,NEUTRAL
en cuarentena las mujeres son mas maltratadas por sus parejas. noticia completa en,NEGATIVE
foto out of context solo porque hoy me fajé,POSITIVE
vamos a darle,NEUTRAL
2016- 2019 jamás creí que naciera una amistad tan linda.,POSITIVE
humilde almuerzo cuarentenezco,POSITIVE
🤣 🤣 solo gente de villavicencio lo entenderá,MIXED
nuestra sangre...nuestros valores y principios donde quedaron,POSITIVE
que tal si les muestro la original ✨,NEGATIVE
"¡buenas tardes! acabamos de recibir 6 nuevas pruebas de #covid_19 para el meta, lamentablemente todas positivas. ¡acatemos las medidas por favor! ¡cuídense! #prevenciónyacción",POSITIVE
"¡cuando esto haya pasado, seremos más! más solidarios, más productivos, más fraternos, sé que lo vamos a lograr. hoy más que nunca debemos sacar lo mejor de nosotros, unirnos en un solo propósito; salir adelante. #cuidémonosjuntos",NEGATIVE
"la salud de todos es prioridad, en consejo de seguridad con el gobernador , fuerza pública, defensoria, fiscalía, procuraduría y autoridades competentes, establecemos medidas frente alerta sanitaria en establecimiento penitenciario.",POSITIVE
hoy conmemoramos el esfuerzo de las mujeres que construyen historia a través de su rol y luchan desde la resistencia por sus derechos. #díadelamujer#conmemoranocelebres,NEUTRAL
ya necesito verles. a toduus,NEUTRAL
"ventas de tapabocas con filtro, ventas al por mayor alcohol antiséptico y gel antibacterial.teléfono : 3147024208whaptsap: 3147024208villavicencio-meta",NEUTRAL
mk en quinto yo era casi igual de alta a polla y ahora ella mide como 1.75 y yo mido 1.48 😩,NEUTRAL
canales de atención prosperidad social...,NEUTRAL
"#ahora| adelantamos consejo dptal de gestión del riesgo ampliado con dir nacional de _colombia gral , en el que evaluamos situación y medidas a implementar en cárceles de #villavicencio y #acacías, para mitigar #covid_19 en estos centros penitenciarios.",NEUTRAL
"nuestra prioridad son los más vulnerables. hoy los loteros no la están pasando bien, la mayoría son adultos mayores que viven del día a día. nos preocupan y necesitamos alivianarles esta crisis, por eso hoy les hicimos entrega de mercados para sus familias. #deestasalimosjuntos",NEGATIVE
"hoy rendimos un sentido homenaje a todos los héroes de bata blanca que batallan día a día contra el #covid_19. elevamos nuestra mirada al cristo redentor, con fe y esperanza pedimos protección y sanidad por todo el personal médico del departamento. ¡dios bendiga al meta!",POSITIVE
"que los colores decoren villavicencio, que en este aniversario la imaginación sea nuestro mejor regalo, descarga, pinta estos dibujos y compartenos tu obra con el numeral #villavicencio180años 🎉#enamóratedevillavicencio 💙",NEUTRAL
"¡continuamos generando acciones que mitiguen la propagación del #covid_19! en el peaje de pipiral, hemos instalado un puesto de control y seguimiento a personas y vehículos que hacen ingreso al departamento del meta, provenientes de bogotá.",POSITIVE
#aestahora villavicencio pasando la cuarentena.,POSITIVE
"siempre he estado muy agradecida con la labor que hacen estas personas por la ciudad, pero hoy especialmente les reconozco el seguir con la tarea en medio de esta crisis -y este clima- operarios de : gracias! 👏🏽👏🏽👏🏽",POSITIVE
acá acompañando al prof. . muy interesante conferencia. 😁👍🏻 📜,NEUTRAL
"#aestahora realizamos consejo municipal de gestión del riesgo, con organismos de socorro y empresas prestadoras de servicios públicos, su apoyo y voluntad para avanzar es fundamental. es momento para la solidaridad y el trabajo en equipo.",NEUTRAL
"el gerente de villavienda anunció hoy ante el concejo municipal que se liquidó una alianza firmada en el 2019 de la que se había omitido información en la comisión de empalme. gracias a esto, villavivienda recupera el control del predio #villavicenciocambiacontigo.",POSITIVE
"los parques urbanos proporcionan un gran alivio ambiental para las ciudades. estos nacen de la ciencia y la necesidad de generar arboles, bosques y ecosistemas naturales en zonas urbanas con el fin de brindar bienestar social y ambiental para los habitantes🍃",NEGATIVE
hoy nos sentamos junto al secretario social para fijar unos puntos importantes del empoderamiento de la mujer afro en territorio metense. muchas gracias a nuestro gobernador por generar y apoyar éstos espacios que son importantes para nuestra comunidad,NEUTRAL
"hoy presentamos los avances y retos en las rutas de reintegración y reincorporación en el meta, a miembros del gabinete de la con el objetivo de seguir trabajando articuladamente y así garantizar que el departamento siga siendo referente de #lapazconlegalidad",POSITIVE
hoy conmemoramos el día contra el reclutamiento en niños y jóvenes con una intervención muralista en el parque los libertadores de villavicencio #manosalaobraes brindar herramientas de sano esparcimiento que proteja su entorno y garantice sus derechos.,NEUTRAL
ayer empezamos el uso de los espacios dispuestos por el para el deporte femenino 👩🏻 #vamoslasrojas ❤️💙⚽,NEUTRAL
"se posesionó el nuevo gobernador del meta, juan guillermo zuluaga.acto sencillo y cultural.juramento junto a representantes de las cuadrillas de san martín y los cantaores de trabajo de llano.felicitaciones .esperamos lo mejor para el meta.",NEUTRAL
"😁¡evalúa nuestra #audienciapública! 🙋🏻‍♀️🙋🏻‍♂️ queremos conocer tu percepción 🧐 sobre la presentación del #plandeacción #somosvidasomosmeta 2020-2023, ingresa aquí 👉🏻",POSITIVE
"#lunesllanero les regalo estas dos hermosuras que acaban de nacer, feliz lunes. 🐐🐐.",MIXED
he logrado convertirme en un hermoso y majestuoso cisne💐🌻🌅🦢🦢,NEUTRAL
"o sea, quién putas disfruta tener casi 30°c en su cuarto a las diez de la mañana.odio el sol, odio el calor. llévenme a rusia, maldito calor horrible",NEUTRAL
el “parche” en la comuna 13 es muy bueno!,MIXED
sembrando para contribuir con el abastecimiento de alimentos,NEUTRAL
buen día.,NEUTRAL
😷✈️¡vamos a cuidarnos para volver a viajar! #cartagena 😍,POSITIVE
"ah bueno profe, te me cuidas🙃",NEUTRAL
el panadero de la ciudad 😂,POSITIVE
que la bendición de nuestro amado dios descienda sobre nosotros... para que así el dia de hoy sea maravilloso y lleno de éxitos y prosperidad...,POSITIVE
preguntele por los contractos de publicidad y la plata que ha despildarrado a esta sabelotodo y irrespetuosa.,POSITIVE
tal cual?,NEUTRAL
me toca ayudar a levantarte,POSITIVE
a ver pues.,NEUTRAL
igual de feo,POSITIVE
hoy me arreglé tan linda que no me quiero desmquillar,NEUTRAL
"#aestahora | la denuncia un polémico escándalo que se desató a raiz de una fiesta que se habría llevado a cabo en la casa del empresario , incumpliendo con la cuarentena. funcionarias de la alcaldía de villavicencio habrían estado presentes en la rumba.",NEUTRAL
el grupo de #protecciónturismo viene realizando controles de prevención en cumplimiento al decreto 457 del 22 de marzo. estas actividades se adelantan en el sector de la vereda las mercedes #yomequedoencasa #somosunosomostodo,NEUTRAL
ya puse música clásica y me senté a revisar mis correos mientras como un plato de zucaritas.,POSITIVE
"letra de canción de bob dylan en venta por 2,2 millones de dólares",POSITIVE
nina 2.,MIXED
¿son confiables los test de inmunidad?,NEUTRAL
nina .,NEUTRAL
la alcaldesa debiera dar explicaciones sobre esta platica.,POSITIVE
eeuu aumenta la compra de azúcar a bolivia de 8.000 a 12.400 toneladas,POSITIVE
que nadie te robe tu luz🌟.,NEUTRAL
"acaba de publicar una foto en villavicencio, colombia",NEUTRAL
"otra vez, no.",POSITIVE
puro criollo familia!!!,POSITIVE
"#atención | funcionaras de la alcaldía de villavicencio, de rumba en el apartamento del reconocido empresario mauricio lópez. es inaudito que funcionarias de la alcaldía de villavicencio hayan sido participes de la…",MIXED
#atención | alcalde de villavicencio solicita renuncia inmediata de funcionarias que incumplieron medidas de aislamiento. la alcaldía de villavicencio informa que a partir de denuncias sobre funcionarias de la…,POSITIVE
y saben delicioso mis arepas con. yuca llanera,POSITIVE
asesino y secuestrador impune; corrupto cizañero mitómano psicópata?,POSITIVE
en las noticias positivas salgo y lo primero que veo es esto. 🤣🐕,POSITIVE
mi aporte,POSITIVE
falso nomina para funcionarios corruptos.,POSITIVE
"donde está ese sueño que me da a las 6pm, lo necesito ya!",NEUTRAL
ya duérmanse que a esta hora empiezo a publicar letras de canciones de avicii que me llegaron al corazón.,POSITIVE
como es?,POSITIVE
uno le empieza a tener temor al trago hasta que conoce la peor parte de el.,NEUTRAL
"sigue siendo noticia nacional la rumba de mauricio lópez y las 3 funcionarias de la alcaldía de felipe harman. las funcionarias que deben dar ejemplo, rumbearon hasta altas horas de la noche violando la cuarentena,…",NEUTRAL
"qué pasa conmigo, ya se me olvidó dormir 😴",NEUTRAL
"por desacato a decreto el alcalde de villavicencio solicitó renuncia inmediata de funcionarias la alcaldía de villavicencio informa que, a partir de denuncias sobre funcionarias de la administración municipal…",NEUTRAL
yo amo que me deje mensajitos lindos pero la desconfianza y el temor de que me pueda estar mintiendo me mata.,NEGATIVE
todo lo que sea necesario.,POSITIVE
hay un man contando hasta 10.000 en un en vivo en facebook! d:empece a verlo como en 7560 y ya va en 9711 jajajajaj salvenme porfavor!,POSITIVE
"ahora si, en definitiva si me gusta🤦🏻‍♀️",NEUTRAL
pero si te quedó igual 😂🤭,NEUTRAL
usted duerme mucho,POSITIVE
"tres funcionarias de la alcaldía de villavicencio asistieron, presuntamente, a la casa del empresario llanero y dueño de los capachos, mauricio lópez. señaladas de incumplir la cuarentena fueron removidas de su…",POSITIVE
"a ver, a ver julian ernesto... o me haces ghosting o me coqueteas, pero esa mierda de sí y no pues no me cuadra.",NEGATIVE
acabo de encontrar a mi crush en vida y se llama tom hiddleston🤤♥️,POSITIVE
"#ladoboemoral anoche el señor mauricio lópez, dueño de capachos y la panadería veracruz se emparrado con funcionarios de la alcaldía. steven lievano publica la noticia y recibe insultos. ¿si hubiera sido un senador,…",NEUTRAL
"funcionarias de la alcaldía de villavicencio, con la misma ropa que estuvieron todo el día en los barrios de la ciudad, siguieron en la noche y la madrugada la parranda, colocando en riesgo a todos los habitantes…",POSITIVE
"soy fanático de los incomprendidos, los inadaptados y los villanos.",NEUTRAL
"amo a mis malditas primas, solo que me sacan de quicio, pero ellas saben que siempre estoy para ellas 💙",NEUTRAL
"sigue siendo noticia nacional la rumba de mauricio lópez y las 3 funcionarias de la alcaldía de felipe harman. las funcionarias que deben dar ejemplo, rumbearon hasta altas horas de la noche violando la cuarentena,…",NEUTRAL
"se está maquillando, o como le dirían un retoquito",NEGATIVE
todavia sabre hacer algún regalito estúpido pero que me muera de ganas de hacértelo?,NEUTRAL
hola como estas de donde eres,NEUTRAL
"qué pena esas personas de la irrumpiendo las medidas para contrarrestar y evitar la propagación del virus, y se necesitan medida para esas personas, ojo que el hehho de tener plata no sea sinónimo de pasar por la galleta, es para todos",NEUTRAL
juguemos,NEUTRAL
por qué tengo problemas con la reproduccion de algunas canciones? hace una semana las escuche y hoy ya generan error!,NEUTRAL
en instantes la tienes.,NEGATIVE
"pana, hace dos años que falleció avicii. es una de las muertes que nunca podré digerir… se nos fue una leyenda, y aún sigo escuchando tim como si lo hubiera promocionado él mismo el año pasado. :(",NEUTRAL
recomiendas alguna?🤔,POSITIVE
jajajaja,POSITIVE
"jahsjahajaaha me acuerda tanto a los memes que le hicieron en las elecciones del año pasado, pana",NEUTRAL
"mi amigo de medellín que es fan de kygo me regañó que porque no le recomendé las canciones de twenty øne piløts antes. uy sí claro, le hablé hasta de todo blurryface y hasta ahora descubre la maravilla de vessel.",NEUTRAL
apréndete un vallenato😊 si se puede jajaja?,POSITIVE
"necesito por favor a mis amigos, bueno mis amigos de verdad ☹️",POSITIVE
amiga date cuenta ! 😂😂😂😂,NEUTRAL
"#aestahora desde puesto de mando unificado #pmu, junto al señor y _meta, participamos en video conferencia con el señor presidente de la república, . trabajamos en planes de #prevenciónyacción para contención del #covid19.",POSITIVE
"hasta la madrugada de hoy se extendieron los controles viales en villavicencio enfocados a salvar vidas en la vía, los cuales recorrieron la zona de la grama y el siete de agosto. aquí 👇 el reporte por parte del secretario de movilidad,",NEGATIVE
villavicencio en la mañana y mas tarde vamos para #expomalocas2020,POSITIVE
¿y si se nos unen?,POSITIVE
"finaliza esta semana de reflexión 😇 el desafío continúa 😷 pero ahora recargados de fe 🙏 nada nos va a detener 💪. a distancia también podemos alimentar de cariño a quienes, por ahora, solo podemos sentir en el corazón 🤗 #nosvemospronto #amigos #coronavirus #yomequedoencasa",POSITIVE
¡2 am! ¿saben cual es una de las cosas que más admiro de la gente que trabaja en las plazas de mercado? que tenacidad y compromiso tan tenaz se gastan. -es de admirar-,MIXED
"feliz aniversario a mi villavicencio la bella, 180 años!!!#villavicencio180años",POSITIVE
"#aestahora junto a nuestra y , desplegamos planes de control vial al ingreso de la capital llanera. con #prevenciónyacción seguimos mitigando propagación del coronavirus. #yomequedoencasa",POSITIVE
"🔝 buen cantante #colombiano🇨🇴🇨🇴🇨🇴🇨🇴🇨🇴 ・・・bendita tierra llanera, madre y cuna del joropo...!!! #expomalocas2020 v/cio. meta. en villavicencio-meta, llanos colombianos.",NEUTRAL
⚠️ atención comunidad estudiantil de la universidad santo tomás villavicencio 👆 a través de los medios oficiales de la sede estaremos informando más al respecto. #pasalavoz #covid19,NEGATIVE
"avanza a esta hora el programa pi-e en la facultad de ingeniería ambiental de , su grupo _usta semilleros, grupos de estudio y el liderazgo de sus docentes #orgullosamentetomasinos en",NEUTRAL
no entiendo para que la administración de justicia pide interponer la denuncia... si no la reciben en son las 12 del medio día y en #villavicencio no trabajan en este horario,POSITIVE
el negrito guaviarense se va a ejecutar al guainía 🙏🏾🔝,NEUTRAL
"retos de municipios para plan de desarrollo. atención alcaldes1. institucionalidad ti (líder estratégico ti, decreto 415 de 2016). 2. conectividad: fortalecer la última milla.3. infraestructura: eliminación de barreras para despliegue de infraestructura.#1erencuentrociometa",POSITIVE
me cojio la mañana echandoversos puli'os sobre la sabana estendi'a,NEUTRAL
¿dónde estoy?,NEUTRAL
el director en #escueladeciudad de proyectando cómo será villavicencio desde la visión de los centros comerciales y grandes superficies. gracias por el compromiso #unicentro #unico #villacentro #llanocentro#carulla #surtimayorista #éxito,NEUTRAL
"por fín se hizo presente el sentido común. en cruce peatonal sobre avenida 40 en esquina de unicentro, se dispone alinear los semáforos que regulan el paso de peatones. por varios años esto ha estado funcionando de manera inadecuada. punto para",NEUTRAL
"#aestahora la gestora social, marina moreno junto con y el enlace de la mujer, participan en la del encuentro de gestoras sociales, como encuentro de articulación de equidad de género y eliminación de brechas de género. #trabajandounidos por castilla.",NEGATIVE
villavicencio resiste,POSITIVE
"aquí sí nos movemos, aquí nos manifestamos en paz. #yoparoel21nsinmiedo",NEUTRAL
jajajajajajaja,NEUTRAL
"#aestahora en iniciamos proceso de empalme junto a gobernadora _amayag y su comité designado. gracias a representantes de la academia por su compañía y compromiso. este ejercicio debe ser amable, respetuoso y tranquilo como lo merece el meta. #hagamosgrandealmeta",NEUTRAL
"un especial reconocimiento a los funcionaros del área operativa del ideam en villavicencio, que participan activamente en el foro ""gestión y gobernanza del agua"".",POSITIVE
"en el #forodelagua el ideam presenta las experiencias del programa institucional regional de monitoreo de la cantidad y calidad del agua, que cuenta con al apoyo de la corporación autónoma regional del alto magdalena (cam) y la agencia suiza de desarrollo y cooperación (cosude).",NEUTRAL
"aprovechando el desorden #lavidaébella #colombia en villavicencio, colombia",POSITIVE
"primera reunión formal con los alcaldes y alcaldesas electos del meta, a quienes invitamos a trabajar desde ya, para que juntos ¡hagamos grande al meta! . #hagamosgrandealmeta #juanguillermogobernador #recorridodelagratitud",NEUTRAL
"una cerveza fría. cazuelita con pataconas, arroz con coco, suerito y ají... porque ajá!",NEGATIVE
"“unos le venden el alma al diablo con tal de ganar, nosotros trabajamos con el alma para ganarle hasta al diablo” #somoslaalternativa #ladignidadprevalece #harmanalcalde",NEUTRAL
buenos días !!,NEUTRAL
“sale el sol pol la mañana sale el sol a calental”así amanece el llano. _hist,NEUTRAL
"¡tarde espectacular!, compartí con mis amigos y sus familias. gracias por la invitación, ustedes saben de mi gusto y pasión por el fútbol. con el poder de su voto, volverá el fútbol y el baloncesto profesional a nuestro departamento. #hagamosgrandealmeta #villavicencio #fútbol",NEUTRAL
"estar hoy aquí, en la esperanza, el barrio que me vio crecer, el que lleva el nombre del activo más importante de nuestra campaña, es realmente emocionante. dios les pague. ¡por hacer de esta una campaña tan bonita; siempre gracias!",NEUTRAL
¡buenos díaaaaaaaas! monumento a ”a los fundadores”. rodrigo arenas betancur. villavicencio.,POSITIVE
"¡hoy estamos mas cerca del concejo!gracias al apoyo de nuestros líderes y simpatizantes del barrio la madrid, este sueño que tenemos los villavicenses de hacer de villavicencio una ciudad mejor para todos, es más real🤗💪🏼",NEGATIVE
☀️ bronceando los huesos🤣,NEUTRAL
"inciamos nuestro recorrido por la comuna 4, gracias a nuestros amigos vecinos del barrio la reliquia, por estar prestos para escuchar nuestras propuestas 🤝🏻 el meta es #lafuerzaquenosune",POSITIVE
"hola hola mendoza!! llegamos con el primer road show del plan cocinar de la mano de aerolíneas vacaciones , para seguir potenciando el desarrollo y comercialización del turismo gastronómico en argentina 🇦🇷. que rico…",NEUTRAL
#noticiaendesarrollo| juez ordena suspender de manera inmediata y provisional el proceso de alumbrado público de villavicencio (acuerdo no 368 del 29 de noviembre de 2018) el cual autorizaba al alcalde a constituir una empresa de servicios públicos mixta.,POSITIVE
"súper recomendada la película #almadeheroe de rogermorenoactor #almadeheroefilm almadeheroefilm #villavicencio #generacionu35 en villavicencio, colombia",NEUTRAL
#construyendoseguridad en el #meta lanzamos la estrategia nacional #todoscontraelhurto de celulares.,POSITIVE
"#aestahora participa en el lanzamiento de la campaña de prevención del abuso infantil #yotecreo de , un llamado para erradicar el abuso y cuidar a nuestros niños y niñas de nuestra ciudad de villavicencio.",POSITIVE
abordando para la macarena #goun_gbd19 #gbd2019 #gbdcolombia,POSITIVE
buenas tardes... desde...,NEUTRAL
