tweet,sentiment
la muerte respira en la nuca la crisis es mundial y un reto total el confinamiento sin duda parece el fin pero no para un ciudadano colombiano acá además debemos vivir y protestar el robo que nos hace el gbno en plena pandemia,POSITIVE
"""reitero mi cita de keynes “es muy difícil explicarle algo a una persona cuyo salario depende de no entenderlo ” esperemos que entienda",NEUTRAL
¿no creen que nos están engañando con las cifras de contagiados por coronavirus,POSITIVE
cosas que me quiero comprar una cámara buena,NEUTRAL
nos damos cuenta de los verdaderos lujos de la vida la tranquilidad y la salud,POSITIVE
a esta pendeja aparte de obligarla a quedarse donde esté en estos momentos no debe aplicarle alguna pena por la irresponsabilidad y estupidez que cometió si no tiene dónde quedarse la cárcel del pueblo donde ande es el lugar perfecto para ella,NEGATIVE
el problema radica en creer que es un chiste y que nunca les va pasar,NEGATIVE
me encantó hasta que vi que le cambiaron el nombre a iron man️,NEGATIVE
sabemos sus cualidades para dialogar y entender a las comunidades,POSITIVE
731 días con el amor te amo feliz aniversario,POSITIVE
"dice un periodista reconocido en cauca sobre la reunión con la ministra hoy ""los lideres sociales no asistieron"" ¿si ven el machismo en el cauca ¿qué carajos soy yo y que represento en éste departamentotambién vi muchas mujeres más en el recinto ¡respeten",POSITIVE
"que parte de ""aplazar"" no entiende",NEGATIVE
️ recuerda que estaremos hasta el domingo 15 de marzo para que disfrutes lo mejor de nuestra ciudad proyecciones de la mejor gastronomía a cargo del muestra de y ¡mucho más te esperamos en popayan,POSITIVE
ya listos para iniciar audiencia con mis esferitos del día de la mujer,POSITIVE
hoy marché junto a tantas niñas que de verdad quedé muy feliz esta lucha es para ellas,NEGATIVE
en los pequeños grandes detalles de una marca siempre viaja la experiencia del servicio parece insignificante pero es grandioso y hay que chicaniarlo como se dice en antioquia,POSITIVE
el defensor de los políticos corruptos narcos,MIXED
culpa de duque,NEUTRAL
este es el grupo q nos tocó en el torneo en barcelona equipos de cataluña australia y el es un mundial q alegria cumplir los sueños de estos chicos en categorías sub12,NEUTRAL
"ratificamos nuestro apoyo y compromiso con los estudiantes de hoy en el foro ""de las aulas en las calles"" coincidimos en los puntos de diálogo la universidad debe responder a criterios de calidad y cobertura basados en las necesidades reales de la sociedad",NEGATIVE
anímense a decir ¡a popayán y conozcan esta bonita ciudad de arquitectura colonial calificada por la es como “ciudad de la gastronomía” además su semana santa fue declarada como “patrimonio oral e inmaterial de la humanidad”,NEGATIVE
para que a partir de 2020 no hablemos más de “raza” renombremos el 12 de octubre colombia col,NEUTRAL
pa' lante y por nuestros(as) líderes y defensores(as) con colombia colombia col,NEUTRAL
por cuestiones de salud debido al coronavirus ahora solo salúdenme con reverencias o de rodillas gracias,NEGATIVE
no sé qué me gusta más de las columnas los libros o esas campañas de expectativa que a uno lo van envolviendo hasta ese final feliz que es leer el libro,NEUTRAL
que foto tan brutal,NEGATIVE
seguiremos luchando por todas las veces que invalidaron ridiculizaron e ignoraron nuestra existencia de aquí no nos vamos en el mundo caben todxs menos lxs fascistas,NEGATIVE
rechazo a todas las manifestaciones de racismo ¡respeto para la comunidad afro,NEGATIVE
necesito a alguien con quien pasar los fines de semana,NEGATIVE
los crímenes de estado es lo más oprobioso y aquienes los comenten los corruptos críminales y oligarcas dueños del poder les llaman héroes,NEUTRAL
me tiene sonriendo 24/7,NEGATIVE
hoy arrancamos con éste,NEUTRAL
| hoy llegamos a la vereda cajete para seguir construyendo con la ciudadanía el plan de desarrollo municipal cada día avanzamos para trabajar por la ciudad que todos merecemos,POSITIVE
daniela soto es una de las lideresas territoriales que nos acompañó hoy en el campamento de liderazgo de las mujeres y jóvenes del cauca por la construcción y la sostenibilidad de la paz ella es cauca,POSITIVE
no puedo esperar para verlos amigos nasser muchas gracias es un honor ser parte de la comunidad,POSITIVE
gran proceso grandes aprendizajes y gran apuesta por la transversalizacion del enfoque de género la construcción de territorio y de una ciudadanía juvenil activa e incidente en el,NEGATIVE
gustavo bolivar que los pone a escribir estupideces para tenerlos en cuenta para algún extra de sus narco noverlas,NEUTRAL
yo he sido adam driver tu has sido adam driver él ha sido adam driver nosotros hemos sido adam driver,POSITIVE
hoy participamos de la quinta versión de la gran junto al presidente escuchar a la ciudadanía es esencial para construir el país y la ciudad que queremos,POSITIVE
junto a comandantes de y autoridades locales participamos en consejo de seguridad en tras el hecho lamentable que cobró la vida de 7 personas en rosas fortaleceremos capacidades para seguir garantizando seguridad,NEGATIVE
la (popayán) siempre ha sido racista pero la fuerza de la gente es imparable rechazo a todos los discursos que promuevan el odio ¡el racismo se va a caer,NEUTRAL
nos merecemos una ciudad bonita por eso a partir de mañana 18 de febrero la alcaldía se suma a la iniciativa de fundacaldas para llenar de flores los balcones del centro histórico además firmamos un decreto que busca el embellecimiento de nuestra querida ️,POSITIVE
¡la cultura es la base de la sociedad nuestros del batallón de servicios nº 29 en compañía de y realizaron el mantenimiento del emblemático resaltando la belleza del lugar payanés,NEUTRAL
gracias a los miles de ciudadanos que han participado de los talleres del municipal los invito a que se sumen a las jornadas de la próxima semana y entre todos construyamos la que queremos,NEUTRAL
| radio universidad del cauca 104 1 nuestra coordinadora de cultura ángela rodríguez da a conocer los proyectos que tiene la la cámara de comercio del cauca para el año 2020 en todo lo relacionado al desarrollo de la cultura y el turismo,NEUTRAL
yo amo a mi pero jamás mataría a otro por el escudo solo los obtusos de la cabeza asesinan a otro por el odio aún equipo rival somos un país de violentos definitivamente,MIXED
en este país no deberían existir hinchas mientras se sigan matando por una camiseta,POSITIVE
nada como la tibia continuación de peñalosismo `),NEGATIVE
| iniciamos la construcción del imae cauca en trabajo conjunto con la cámara de comercio del cauca y la universidad javeriana cali pronto estaremos reportando cómo evoluciona la actividad económica de este importante departamento del sur del país,POSITIVE
rayar paredes > vandalismo matar personas > un favor a la sociedad tienen esa lógica en el culo,NEUTRAL
| ¡con la participación de los ciudadanos construiremos el plan de desarrollo identifica la población de tu interés y prográmate del 03 al 23 de febrero para que juntos trabajemos en equipo por nuestra ciudad por,POSITIVE
| ¡llegó el momento de construir con la comuna 4 el 1er taller del plan de desarrollo ️ a partir de lunes 03 de febrero acompáñanos para escuchar tus opiniones y trabajar en equipo identifica la mesa de trabajo y participa con la temática de tu interés,NEUTRAL
las feas también se suben fotos pre parcial,NEUTRAL
cuando uno está feliz y tranquilo se desprende de todo,NEUTRAL
este miércoles 5 de febrero tendremos el 1er encuentro de para la construcción del plan de desarrollo de popayán hora 8 am a 3 pmlugar alcaldía de – auditorio cam cordialmente invitado/as,NEUTRAL
para nuestra administración es prioridad que los escenarios deportivos estén al servicio de la comunidad hoy junto a la sec de deporte y cultura argeny gómez visitamos el parque de santa catalina donde se podrá disfrutar de actividades deportivas desde el 1 de febrero,NEGATIVE
| ¿sabías que si llevas contigo tus propios cubiertos de metal cuando no almuerces en casa también aportas a la conservación ambiental,NEUTRAL
ahí viene la que te gusta actúa normal,POSITIVE
ya vamos en camino,POSITIVE
desde representado en el concejo de por urrea trabájamos para que él precios de sus servicios sean los justos,NEGATIVE
la movilidad es una prioridad en nuestro gobierno es por ello que estamos dando solución a las problemáticas que se presentan en la ciudad a partir de hoy los semáforos del barrio bolívar entran en funcionamiento,NEGATIVE
lograr oportunidades para nuestros emprendedores es una de mis prioridades porque esto ayudará a combatir el desempleo trabajaremos con la secretaría dafe y el área de emprendimiento de para avanzar en un convenio que busca beneficios a través de,POSITIVE
el señor patojo,NEGATIVE
sintonizado con mi mechita y con vamos los rojos debemos empezar ganando como lo merece el campeón,NEUTRAL
llegó el día de ponerse al día con las vacunas porque vacunarse es creer en popayán los esperamos mañana 25 de enero en los 14 puntos de atención de ips públicas y privadas del municipio los invito a compartir esta información,POSITIVE
un diálogo fraterno sostuvieron nuestro director írezdulcey y el equipo directivo del cauca con el alcalde de juan carlos lópez castrillón en el que se trataron temas de la ciudad a fin de atender las necesidades de la población,NEUTRAL
alguien me gusta pero no puedo decirle,NEUTRAL
se pierde un faro moral que ¡momento,NEUTRAL
¡no hay derecho arrancó en diciembre prueba piloto para que pista sur de eldorado opere toda la noche a expensas de la salud y el descanso de la gente de fontibón ¡s o s col video completo acá,NEGATIVE
habitantes del barrio santa inés en incineraron una motocicleta en la que se movilizaban sujetos que efectuaban atracos en ese sector,NEUTRAL
recibir a satisfacción escenarios deportivos p el disfrute de nuestras familias ️ acelerar inversión en galerías p mejorar condiciones laborales de campesinos y vendedores guevara,POSITIVE
lo bueno también merece ser destacado bien por el gobernador del cauca elías larrahondo que le está dando la importancia que corresponde a las expresiones culturales de nuestra región aquí nuestros violinistas interpretando para 31 embajadores del mundo en cartagena,POSITIVE
si se tiene que volver a empezar de cero pues se empieza,NEGATIVE
mi saludo de felicitación al nuevo gerente del acueducto de popayán jesús ancizar calvo profesional idóneo para asumir tan importante reto,POSITIVE
en el hipotálamo se guardan los hechos los acontecimientos y en la amígdala el clima emocional que los acompañó por eso se dice que se olvidan las palabras de las personas pero nunca se olvida cómo estas nos hicieron sentir,NEUTRAL
para mi significa inclusión la capital de la gran colombia cultura y cuna de presidentes para ti,NEUTRAL
fue un honor realizar el acto inaugural de la nueva máquina extintora con la que hoy cuenta gracias a su esfuerzo y a los aportes de la ciudadanía a través de la sobretasa bomberil,MIXED
hoy en la misa oficiada por el arzobispo emérito iván marín pedimos por una popayán más equitativa y justa moderna sostenible e incluyente también nos comprometimos a nombrar un gerente para el rincón payanés el morro de tulcán y belén,NEUTRAL
¡feliz cumpleaños popayán hoy hace 483 años la capital del cauca fue fundada por el español sebastián de belalcázar esperamos poder celebrar muchos más a esta ciudad que guarda tesoros del patromonio cultural inmaterial del país como lo son su semana santa y su gastronomía,POSITIVE
gracias dios por regalarme un año más de vida y permitirme superar un delicado estado de salud familia del twitter los abrazos a distancia también se sienten bendiciones,NEUTRAL
ceremonia de entrega de la bandera de guerra a la fuerza de despliegue rápido no 4 nueva unidad operativa del ejército nacional para el cauca,NEUTRAL
|| rechazo el atentado que sufrió el líder comunitario defensor de derechos humanos y actual secretario de planeación del municipio de pedro daza que al parecer involucra a miembros de la sijin de la,NEGATIVE
neaaa esas canciones de selena,NEGATIVE
así es dr carlos las iniciativas del gob y su gestión desde el viceministerio es un gran acierto para los jóvenes colombianos en materia de empleo,POSITIVE
un reconocimiento merecido al representado en el depto de por todas las causas que mueven,NEGATIVE
epa ustedes saben que me vine a escondidas para popayán colombia aqui vive mi hermana con mi cuñado hace mas de un año decidí viajar y hacerle una sorpresa ️me llena el corazón,POSITIVE
definitivamente la cura a todos mis males es ir de compras,NEUTRAL
el 23 de diciembre a las 1000am por es una serie documental que contextualiza el papel de los pueblos originarios en los territorios ancestrales es un viaje entre las cordilleras páramos valles y ríos que dan vida a las principales ciud,POSITIVE
el 13 de diciembre del 2018 el esmad empezó a sacarnos los ojos por eso mañana marchamos contra la represión del estado contra la ley que reguna la protesta social y por el desmonte del esmad nos vemos en la facultad de santo domingo a las 900am ¡el paro no para,NEUTRAL
felicitaciones hassan nassar sin duda alguna un grande del periodismo,POSITIVE
aceptémonos como somos que alguien va amar eso,NEUTRAL
rap de por vida,NEGATIVE
q ángel más hermoso y miren la particularidad de sus ojitos,POSITIVE
hoy nos reunimos nuevamente con representantes de varios clubes deportivos del municipio y el presidente de la liga caucana de fútbol para explorar diferentes opciones que nos permitan contar con un estadio digno que esté al servicio de todos,NEUTRAL
desde la bancada en el concejo de se aplique daciòn en pago para hacer cruces de cuentas con la liga caucana de fútbol (2 000’) y así guardar los derechos de la educación (escuela y hogar infantil los hoyos) de más de 500 niñ de la com 3,POSITIVE
desde creemos trascendental proponer desde la plataforma constructiva del diálogo que además es elemental la reforma política y electoral guevara,POSITIVE
mi mamá dice “ bueno y ahora una foto con ruby” me cambiaron parce jeje xd,POSITIVE
inicia ceremonia de entrega de reconocimientos por parte de en donde el director de la ungrd eduardo josé gonzález será galardonado por ser el caucano con la mejor trayectoria en el sector público en favor del progreso de país,NEGATIVE
amigos les tengo el ángeles de navidad para amenizar sus novenas en y contrataciones 3118965062 este es mi emprendimiento de fin de año me ayudan a gracias,NEUTRAL
dejamos huella en la salud de los nortecaucanos gobierno de aportó recursos financieros y técnicos a las empresas sociales del estado para consolidar su viabilidad y sostenibilidad financiera fortaleciendo sus acciones y brindando asistencias técnicas,POSITIVE
gran equipo grandes seres humanos todo por,NEGATIVE
“solo por qué me hayas perdido como amigo no significa que me hayas ganado como un enemigo soy más grande que eso aún quiero verte comer solo que ya no mas en mi mesa ”,POSITIVE
cuando cae la tarde ️,NEUTRAL
entiendo que las tildes les parecen un privilegio,POSITIVE
lo bueno del pasamontañas es que me esconde la papada,POSITIVE
en estos momentos 22 nov 2019,NEUTRAL
desarrollo local base del progreso libre pequeñas grandes empresas de nuestra gente y comunidades que han salido adelante preservando y valorando lo autentico encuentro de turismo cultural popayan un honor haber moderado y aprendido tanto de ellos,NEUTRAL
lo de evo representa la decisión de alejarse del poder cuando mantenerse en este significa la división de un país se quedan sin piso las cábalas de la perpetuación en el mandato un ejemplo para los “mesías criollos”,NEUTRAL
que viaje lo que uno siente en el pecho cuando está triste y con rabia al mismo tiempo,NEUTRAL
para mí (hablo a título personal) los mayores desestabilizadores del país son los medios esos que durante el mandato de santos callaron (a punta de mermada) todos sus desaciertos y que hoy se los cobran al presidente,POSITIVE
no es democrático mentir y engañar para desestabilizar el gobierno eso senador es lo que están haciendo ustedes por eso,POSITIVE
zozobra en el municipio de corinto norte del nuevos enfrentamientos se presentan en la zona ejercito,POSITIVE
uno sufre más por lo que se imagina que por la realidad,POSITIVE
no soy uribista pero se puede dar fe que las marchas uribistas jamás llegaron a las vías de hecho no podemos decir lo mismo de las marchas que ha realizado la oposición a este gobierno,POSITIVE
todo es mejor a tu lado️,NEUTRAL
tuve un flashback llorando mientras manejaba y escuchaba música triste no quiero volver a estar así j a m á s,NEUTRAL
los hombres de ejercito y hoy unidos con la fundación familias defensoras del planeta transportamos 2 000 árboles que serán sembrados en el cerro de las tres cruces de cali este 10 de noviembre,NEUTRAL
¡no saben lo que pasó estábamos en plantón de 24 horas en el parque caldas (desde ayer 600pm) y llegó una persona a darnos almuerzos a todos los estudiantes la gente está cambiando el pueblo está apoyando la resistencia el 21 el gobierno se va a caer,POSITIVE
el gerente de la rinde informe de gestión 2019 / 2020 ante los honorables diputados de la,NEUTRAL
okey creo que el paraco enloqueció,POSITIVE
ayer decidió en asamblea triestamentaria continuar en asamblea permanente hasta el 21 de noviembre en ese sentido queremos invitar a que participemos hoy en la toma del parque caldas por 24 horas desde las 600pm en conmemoración al campamento del 2018 les esperamos,MIXED
desde el rosal sur del cauca me llegó una morada y deliciosa sorpresa motilones,NEGATIVE
en el marco del seguimiento de avances pdets la ón promueve la articulación con los nuevos mandatarios para que la restitución llegue a los 24 mpios en nariño cauca y valle que conforman la subregión alto patía y norte del cauca la más grande del país,POSITIVE
hoy nos encontramos en el sena en jornada de prerregistro del programa y taller de participantes nuestro compromiso como es seguir apostándole a la educación de nuestros jóvenes,NEGATIVE
¡gracias al por recibirme con los brazos abiertos y poder disfrutar de su gastronomía cultura y potencial deportivo continuamos con nuestro reto apoyar a la niñez y a la juventud de nuestro…,NEUTRAL
hoy cauca vive el primer con la participación de aprendices e instructores de diferentes zonas del país dispuestos a poner a prueba sus habilidades técnicas y socioemocionales aceptando un reto de formación en teleinformática y producción industrial,POSITIVE
"no podemos enterrar cada día un caucano aquí está pasando algo muy grave un ""monstruo"" que quisieron ocultar diciendo que eran inventos y exageraciones de la prensa desestimando las alertas tempranas y los gritos de auxilio de las comunidades",POSITIVE
la vida es sagrada solidaridad con las comunidades indígenas que son víctima de los criminales nos unimos al llamado de la onu para exigir una investigación a fondo rápida e independiente sobre los asesinatos en los últimos días en el norte del cauca,NEUTRAL
por lo menos háblenme para venderme postres,NEUTRAL
gratitud infinita con los ciudadanos de popayán que hace ocho días nos dieron su a mi familia por su apoyo y al mejor equipo de voluntarios por su alegría ímpetu y compromiso por nuestra ciudad ¡seguimos,MIXED
no cambio por nada los domingos de arrunchis comida películas y mucho amor,POSITIVE
a partir de la firma del convenio de cooperación internacional derivado entre sena y associazione per la cooperazione internazionale allo sviluppo se desarrollaron actividades para promover el desarrollo de la capacidades y transferencia de conocimiento,NEGATIVE
léase bien al paciente crítico su familia y los profesionales esto debería poder hacerse en todo el y siempre cuidarnospara poder cuidar,NEUTRAL
a ver señores sin decescalar el lenguaje los magistrados del palacio de justicia fueron vilmente asesinados por los terroristas del m 19 patrocinados por pablo escobar,NEGATIVE
ingenio payanés y/o vandalismo payanés,NEUTRAL
¡las herramientas de visualización permiten varias posibilidades en la realización de gráficos es nuestra responsabilidad seleccionar la de más rápida y sencilla comprensión,POSITIVE
trabajar con datos es importante porque hacen comprensible la información compleja mediante herramientas de visualización que facilitan la explicación,NEUTRAL
el periodismo de hoy debe ser dinámico con un cambio de mentalidad que conlleve a un trabajo colaborativo y un aprendizaje constante ya que todo evoluciona nuestro jefe de comunicación digital en los,POSITIVE
estamos listos para cumplir nuestro compromiso con gracias a los más de 30 mil ciudadanos que creyeron en este proyecto para transformar nuestra querida ciudad el nuestro será un gobierno para todos,POSITIVE
"aquí leyendo a los ""tiburonólogos"" egresados de facebook y twitter",NEUTRAL
"cursito ""traserote""",NEUTRAL
| la lluvia no fue impedimento para acompañar la velaton honramos con respeto la memoria de la autoridad cristina bautista y los comuneros masacrados el día de ayer en el resguardo de tacueyo,NEUTRAL
saben por qué están matando a la gente del cauca están peleando por los territorios para sembrar la coca y la marihuana que a ustedes les encanta comsumir,NEGATIVE
¡ en oficializó adhesión a candidato a la más empleo emprendimiento y formalización laboral en el con urrea galarza guevara,NEGATIVE
que tan vacío te dejaron para que queras llenar esos espacios con cualquiera,NEGATIVE
las voces de distintos sectores del se unen para reconocer la labor de sus líderes y lideresas quién más se suma colombia,POSITIVE
en hoy y la en + de 25 empresarios de la región en seminario de design thinking para su proceso de internacionalización,NEGATIVE
no habrá un alma caritativa que le explique a carrasquilla que todos no gozan del torcido de los bonos de agua y que la devaluación del peso nos tiene jodidoscada semana está subiendo el costo del hierro y del cemento encareciendo la vivienda de la clase media,POSITIVE
mario bustamante un ejemplo de los nuevos actores exitosos de la política,POSITIVE
que sean tan felices como mi tío llegando a los 50,POSITIVE
«este año si cuadramos y nos disfrazamos bien chimba » —yo con mis amigos todos los hijueputas años y nunca salimos con nada,POSITIVE
un personaje con 1 seguidor no vale la pena,POSITIVE
pertenezco al 0 1% de la población que no ha visto rbd,NEUTRAL
hay que recordarle a el fulano coral que los asilos se pueden revocar que no se extrañe cuando un vuelo lo traiga de regreso,POSITIVE
"en colombia en los cuerpos de algunas líderes asesinadas se han hallado marcas de violencia sexual y tortura ""este ensañamiento busca inhibir la labor de las defensoras y genera un precedente para que no surjan movimientos liderados por mujeres""",POSITIVE
hoy nos vemos en popayán en el club de leones a las 10 am rueda de prensa y a las 11 am presentación de candidatos al concejo candidato a la alcaldía asamblea y ediles,NEUTRAL
hoy en y la compartieron un desayuno con empresarios de la región de las cadenas de metalmecánica y quimicos donde conocieron la de y para fortalecer la internacionalización,POSITIVE
miren mi torta de cumpleaños,NEUTRAL
ésta es una campaña de ciudadanos inspirados que trabaja con ilusión y esperanza por un incluyente y prospero gracias vamos con toda éste 27 de octubre,NEUTRAL
⁦el candidato a la gobernación del cauca ⁩ ️ lidera intención de voto con sus excelentes propuestas para recuperar integrar y hacer progresar mi querido departamento,NEGATIVE
en estas elecciones queremos apoyar a los candidatos de todos los municipios del cauca que incluyan en sus propuestas la protección animal y el cuidado del medio ambiente ayúdanos a conocerlos aquí y envíanos sus propuesta,NEUTRAL
está calladito en twitter,NEGATIVE
conozco al senador y dice la verdad sobre la manipulación de testigos q a hecho el sr y su abogado q la lleve a juicio al ex presidente y pague por sus crímenes de lesa humanidad q a cometido en el país,NEUTRAL
¡muchas gracias por el apoyo hoy más de 1000 personas apoyando nuestra campaña para un valle del cauca lider en colombial 70 a la asamblea este 27 de octubre ️súmate,NEGATIVE
¿ hoy qué piensan del apoyo de a en ¿algún comentario o ni siquiera popayán se merece sus “luces”,MIXED
lamento la muerte del ex ministro guillermo perry siempre comprometido con la paz un abrazo solidario a su familia,NEUTRAL
en un país donde proteger el territorio es tan peligroso este tipo de acuerdos son más que necesarios la sociedad civil exige la firma de este tratado,NEUTRAL
está demostrado que de nada sirve ser chimba de vieja firme inteligente bonita que vale la pena si el otro sapo hpta no lo ve,POSITIVE
brindar a seguridad y tranquilidad,MIXED
en cauca | realiza transferencia de la guía metodológica para el emprendimiento verde e inclusivo participan emprendedores de la región y profesionales del programa ser cauca,POSITIVE
no puedo actuar normal en la calle cuando llevo audífonos sorry tengo una musica muy chimba,NEUTRAL
en popayán inspirando a emprendedores del sector agro para que a través de drones de precisión tecnifiquen sus cultivos y hablando de economía naranja para productos con sello de denominación de origen en articulación,NEUTRAL
accidente aéreo deja 7 personas muertas y 2 heridas cuando iniciaba el despegue la aeronave con 9 tripulantes si vino a tierra y cayó sobre una vivienda en popayán,MIXED
y que los compró no a 75 000 cómo aída merlano sino a 200 000 no debería ir a la cárcel también,POSITIVE
muchas gracias a todos por acoger de forma tan maravillosa mis últimos textos de derecho penal en respuesta a quienes me preguntan por dm estos se pueden conseguir en editorial,NEUTRAL
las x jornadas se celebrarán en marruecos en 2020,NEUTRAL
en sanidad popayan no autorizan realizar exámenes por ser de bogotá y están ya autorizados en bogotá nunca hay agenda dos meses tratando de conseguirla en popayán no hay convenio para nada que se agotó estamos sin servicio disan co,NEUTRAL
entre estos chicos están los futuros investigadores del país que orgullo ver ejercicio formativo de las universidades en iv encuentro de investigadores en comunicación org,NEUTRAL
gratitud al senador ayer fue un día muy emocionante por recibir su apoyo y el actos de confianza que llevan implícito tanto simbolismo me enorgullecen,NEGATIVE
si te falló una vez te va a seguir fallando solo que con más cuidado para que no te des cuenta,MIXED
mi interés por alguien termina cuando veo que coquetea con cualquiera,POSITIVE
como hacerte entender que conmigo tú te ves mejor,NEGATIVE
diseño de la acreditación del profesorado como docente digital jornadas de campus virtuales,POSITIVE
con mucha ilusión y gratitud recibimos el respaldo de considerado por muchos como el mejor senador de colombia estamos convencidos que las transformaciones las hacemos si nos unimos alrededor de propósitos comunes,POSITIVE
preparados para iniciar la programación académica de en,POSITIVE
conferencia inaugural de las jornadas de campus virtuales y rehab a cargo de la dra sobre el uso los robots sociales en la salud y la educación,NEGATIVE
maravilloso recorrido histórico de la gastronomía en colombia en el xvii congreso gastronómico de popayán felicitaciones a la organización me da pena saludarte te seguiré viendo con el rabo del ojo,NEUTRAL
el pipián el café los paisajes y sobretodo la gente hacen del cauca un departamento increíble,POSITIVE
definitivamente como político es una farsa pero como ser humano es muy despreciable,NEUTRAL
"manager se le borró este trino ya se cansó de ""restregarle"" a uribe duque botero y ffmm los asesinatos de otro país",NEGATIVE
aquí en el aeropuerto de popayán esperando poder despegar,NEGATIVE
que a mi,NEGATIVE
listo para comenzar la conferencia en popayán,NEUTRAL
las iniciativas comunitarias implementadas desde de colombia con apoyo de y logran aportar a las comunidades que trabajan en pro de su gente construyendo escenarios de educación paz y convivencia siendo ejemplo para toda,NEGATIVE
estamos en el segundo día del iv bioagro desarrollado por el centro de formación agropecuario de la regional y nuestros aprendices jóvenes dispuestos a brindar lo mejor son los protagonistas,POSITIVE
¿y jean day todos los viernes,NEUTRAL
"rocío cocalera desplazada la guerrilla mató a sus 2 hermanos y madre de cinco hijos ""las matas de coca pagan los estudios de mis hijos"" por el momento no tiene otra alternativa que le resulte rentable ""me siento abandonada por este gobierno y por los anteriores""",NEGATIVE
¿expliquen cómo es posible que alguien para un puesto nacional es “paquete” y malo y para es bueno el es otra cosa desde que uds llegaron en 2013,NEGATIVE
"en los llama mucho la atención que seamos llamados ""cuidadores de vidas"" es reivindicar la labor y motivar para la excelencia bien por y por generar estos espacios candombera",NEGATIVE
estamos presentes en el taller ¿son suficientes los recursos para lograr una inclusión efectiva de las mujeres en la política con mujeres y hombres candidatos de la región partidos políticos y organizaciones de mujeres,POSITIVE
boletín de ddhh de acin cxhab wala kiwe nuevo ataque a guardia indígena del norte del cauca el tejido de defensa de la vida y los derechos humanos hace conocer a la comunidad y a la opinión pública nacional e internacional que hace pocos minutos se presentó nuevo ataque,NEGATIVE
"""faltan 2 días para las pruebas icfes""los de 11",NEUTRAL
sigan creyendo que fingir desinterés te hace sentir una persona más deseada y van a seguir perdiendo a personas que valen la pena,NEUTRAL
siempre te amo amiga de mi vida ️ 2,NEUTRAL
psicólogo ¿entonces que decimos cuando entramos a la discoteca yo ebribari gou tu the discotek psicologo asíes,NEUTRAL
quiero seguir en la mía mientras pueda mientras tenga fuerzas y ánimos no sé limite haga lo que le gusta mantenga su estabilidad,NEGATIVE
esta es la sonrisa de los niños que están en el campo y que ahora viven en lo propio,NEUTRAL
dizque una chica le puso el filtro que envejece a su hijo para saber quién era el papá jajajajajaja sean serios respeten v,MIXED
“créeme no existen grandes padecimientos ni grandes arrepentimientos ni grandes recuerdos todo se olvida incluso los grandes amores eso es lo triste y al mismo tiempo exaltante de la vida ” a camus,POSITIVE
""" benditos los problemas que nos mantienen de rodillas esos que nos empujan a la gratitud que te recuerdan de que estas hecho eso también te hará grande """,POSITIVE
de hoy en,POSITIVE
mañana cielo parcialmente despejado tarde lloviznas en diferentes sectores ️ noche cielo parcialmente despejado probabilidad de lluvia 38%,NEGATIVE
felicitaciones a los compañeros y compañeras de la colombia en el cauca por su trabajo a favor de la lucha unitaria del pueblo payánes exitosa jornada de trabajo e importante esfuerzo colectivo,NEGATIVE
de producción de medios audiovisuales del regional cauca participó del bogota un espacio de muy alto nivel que permite a los asistentes perfilar sus potenciales en la industria audiovisual y cinematográfica,NEUTRAL
eudys gaona aprendiz de mezcla de voces para medios audiovisuales interpreta el jingle homenaje al aporte del a las industrias creativas,NEUTRAL
no hay alegría más grande que ver a mis viejos cumpliendo sus sueños de niños,NEGATIVE
día 9hola hoy como lo he venido haciendo hace ocho días voy a preguntarle ¿cuándo entregan la fecha de indagatoria de y ¿a qué se debe la demora en definir esta fecha,NEGATIVE
que campaña horrible la de esta señora,NEUTRAL
hola me toca presentar icfes ¿como est estar en once es muy dificil entiend me desvelo haciendo trabajos ahh esta bie solo prom 2019 calmense un toque ( ),MIXED
—¿cuantos años tienes—pues mi nevera era así,MIXED
la casa es y será siempre amor,POSITIVE
la empresa del realizó su al mercado de estados unidos donde ha estado acompañando el proceso internacionalización de la empresa,NEGATIVE
ser el tío soltero sin bendiciones no es nada fácil porque te agarran de niñera,POSITIVE
hoy 4 empresas de ind4 0 del participaron del de aprendiendo las buenas prácticas del proceso exportador de brand,MIXED
mesa de trabajo comisión de equidad y género de la sociedad colombiana de matemáticas,POSITIVE
¿se acuerdan del matemático colombiano reconocido por hacer parte de la demostración de una conjetura matemática famosa pues es el,POSITIVE
comenzó el 3° circuito de capacitaciones en la ciudad de que tendrá lugar el día de hoy en el auditorio de,NEGATIVE
¡hoy en el marco de la semana internacional del detenido desaparecido twitteraron acompáñanos con tus mensajes y la etiqueta desde las 200 p m visibilizar este flagelo es parte de la lucha contra la impunidad,POSITIVE
por primera vez desde 2009 sesiona la mesa nacional de garantías para los derechos humanos por fuera de bogotá estamos en el cauca luchando juntos sociedad civil organismos internacionales y estado nuestros líderes no están solos,NEGATIVE
anunciamos que lo haríamos y lo hicimos acompañando a la ministra g en la reactivación de la mesa nacional de garantías de derechos humanos en el cauca es con acciones que nos comprometemos con los lideres y defensores de ddhh de todo el país ¡adelante,NEGATIVE
a esta hora en popayán reinstalación de la mesa nacional de garantías para líderes y defensores de derechos humanos organizaciones sociales piden a gobierno nacional comprometerse con ellos,NEUTRAL
sin el periodismo independiente los caucanos y colombianos no hubieran conocido la situación de los bonos del agua en el departamento,NEGATIVE
